asset,minute,spread_bps,best_bid_changed,best_ask_changed,book_state_changed,quote_updates,informed_share,informed_ratio,n_takers,n_classified,spread_lag1,informed_share_lag1,quote_updates_lag1,spread_lead1,informed_share_lead1,spread_lag2,informed_share_lag2,quote_updates_lag2,spread_lead2,informed_share_lead2,spread_lag3,informed_share_lag3,quote_updates_lag3,spread_lead3,informed_share_lead3,spread_lag4,informed_share_lag4,quote_updates_lag4,spread_lead4,informed_share_lead4,spread_lag5,informed_share_lag5,quote_updates_lag5,spread_lead5,informed_share_lead5,spread_change,informed_share_change,date,hour,minute_of_hour,is_outage,is_outage_day
ETH,2025-07-30 14:34:00+00:00,0.26449078910802876,26,29,108,55,0.05660377358490566,0.06,172,53,0.26443833302673725,0.0,45.0,0.26461676876439594,0.13725490196078433,0.26454676525418724,0.5294117647058824,68.0,0.2646377770436356,0.13636363636363635,0.26451177738664755,0.12,66.0,0.2643439643661932,0.2631578947368421,0.26477791752264196,0.0,64.0,0.2642950590036316,0.05555555555555555,0.2648971536798428,0.4857142857142857,22.0,0.2643439643661932,0.6052631578947368,5.2456081291507584e-05,0.05660377358490566,2025-07-30,14,34,False,False
ETH,2025-07-30 14:35:00+00:00,0.26461676876439594,19,19,107,38,0.13725490196078433,0.1590909090909091,176,51,0.26449078910802876,0.05660377358490566,55.0,0.2646377770436356,0.13636363636363635,0.26443833302673725,0.0,45.0,0.2643439643661932,0.2631578947368421,0.26454676525418724,0.5294117647058824,68.0,0.2642950590036316,0.05555555555555555,0.26451177738664755,0.12,66.0,0.2643439643661932,0.6052631578947368,0.26477791752264196,0.0,64.0,0.2640542896077215,0.7166666666666667,0.00012597965636718111,0.08065112837587866,2025-07-30,14,35,False,False
ETH,2025-07-30 14:36:00+00:00,0.2646377770436356,16,18,109,34,0.13636363636363635,0.15789473684210525,90,22,0.26461676876439594,0.13725490196078433,38.0,0.2643439643661932,0.2631578947368421,0.26449078910802876,0.05660377358490566,55.0,0.2642950590036316,0.05555555555555555,0.26443833302673725,0.0,45.0,0.2643439643661932,0.6052631578947368,0.26454676525418724,0.5294117647058824,68.0,0.2640542896077215,0.7166666666666667,0.26451177738664755,0.12,66.0,0.2637582919010617,0.14678899082568808,2.1008279239675964e-05,-0.0008912655971479722,2025-07-30,14,36,False,False
ETH,2025-07-30 14:37:00+00:00,0.2643439643661932,28,29,108,57,0.2631578947368421,0.35714285714285715,122,19,0.2646377770436356,0.13636363636363635,34.0,0.2642950590036316,0.05555555555555555,0.26461676876439594,0.13725490196078433,38.0,0.2643439643661932,0.6052631578947368,0.26449078910802876,0.05660377358490566,55.0,0.2640542896077215,0.7166666666666667,0.26443833302673725,0.0,45.0,0.2637582919010617,0.14678899082568808,0.26454676525418724,0.5294117647058824,68.0,0.26370960298495283,0.4,-0.0002938126774424399,0.12679425837320574,2025-07-30,14,37,False,False
ETH,2025-07-30 14:38:00+00:00,0.2642950590036316,16,16,108,32,0.05555555555555555,0.058823529411764705,263,18,0.2643439643661932,0.2631578947368421,57.0,0.2643439643661932,0.6052631578947368,0.2646377770436356,0.13636363636363635,34.0,0.2640542896077215,0.7166666666666667,0.26461676876439594,0.13725490196078433,38.0,0.2637582919010617,0.14678899082568808,0.26449078910802876,0.05660377358490566,55.0,0.26370960298495283,0.4,0.26443833302673725,0.0,45.0,0.2635914332793774,0.2857142857142857,-4.8905362561579846e-05,-0.20760233918128654,2025-07-30,14,38,False,False
ETH,2025-07-30 14:39:00+00:00,0.2643439643661932,24,25,106,49,0.6052631578947368,1.5333333333333334,129,38,0.2642950590036316,0.05555555555555555,32.0,0.2640542896077215,0.7166666666666667,0.2643439643661932,0.2631578947368421,57.0,0.2637582919010617,0.14678899082568808,0.2646377770436356,0.13636363636363635,34.0,0.26370960298495283,0.4,0.26461676876439594,0.13725490196078433,38.0,0.2635914332793774,0.2857142857142857,0.26449078910802876,0.05660377358490566,55.0,0.26352197114530285,0.09259259259259259,4.8905362561579846e-05,0.5497076023391813,2025-07-30,14,39,False,False
ETH,2025-07-30 14:40:00+00:00,0.2640542896077215,24,23,109,47,0.7166666666666667,2.5294117647058822,539,60,0.2643439643661932,0.6052631578947368,49.0,0.2637582919010617,0.14678899082568808,0.2642950590036316,0.05555555555555555,32.0,0.26370960298495283,0.4,0.2643439643661932,0.2631578947368421,57.0,0.2635914332793774,0.2857142857142857,0.2646377770436356,0.13636363636363635,34.0,0.26352197114530285,0.09259259259259259,0.26461676876439594,0.13725490196078433,38.0,0.26355669763553746,0.7916666666666666,-0.0002896747584716919,0.11140350877192984,2025-07-30,14,40,False,False
ETH,2025-07-30 14:41:00+00:00,0.2637582919010617,45,43,109,88,0.14678899082568808,0.17204301075268819,422,109,0.2640542896077215,0.7166666666666667,47.0,0.26370960298495283,0.4,0.2643439643661932,0.6052631578947368,49.0,0.2635914332793774,0.2857142857142857,0.2642950590036316,0.05555555555555555,32.0,0.26352197114530285,0.09259259259259259,0.2643439643661932,0.2631578947368421,57.0,0.26355669763553746,0.7916666666666666,0.2646377770436356,0.13636363636363635,34.0,0.2634872538050558,0.20588235294117646,-0.00029599770665977854,-0.5698776758409786,2025-07-30,14,41,False,False
ETH,2025-07-30 14:42:00+00:00,0.26370960298495283,25,23,108,48,0.4,0.6666666666666666,193,35,0.2637582919010617,0.14678899082568808,88.0,0.2635914332793774,0.2857142857142857,0.2640542896077215,0.7166666666666667,47.0,0.26352197114530285,0.09259259259259259,0.2643439643661932,0.6052631578947368,49.0,0.26355669763553746,0.7916666666666666,0.2642950590036316,0.05555555555555555,32.0,0.2634872538050558,0.20588235294117646,0.2643439643661932,0.2631578947368421,57.0,0.26320984404912495,0.3018867924528302,-4.868891610887438e-05,0.25321100917431194,2025-07-30,14,42,False,False
ETH,2025-07-30 14:43:00+00:00,0.2635914332793774,28,28,111,56,0.2857142857142857,0.4,168,14,0.26370960298495283,0.4,48.0,0.26352197114530285,0.09259259259259259,0.2637582919010617,0.14678899082568808,88.0,0.26355669763553746,0.7916666666666666,0.2640542896077215,0.7166666666666667,47.0,0.2634872538050558,0.20588235294117646,0.2643439643661932,0.6052631578947368,49.0,0.26320984404912495,0.3018867924528302,0.2642950590036316,0.05555555555555555,32.0,0.2632237006617682,0.75,-0.00011816970557543272,-0.11428571428571432,2025-07-30,14,43,False,False
ETH,2025-07-30 14:44:00+00:00,0.26352197114530285,20,20,110,40,0.09259259259259259,0.10204081632653061,149,54,0.2635914332793774,0.2857142857142857,56.0,0.26355669763553746,0.7916666666666666,0.26370960298495283,0.4,48.0,0.2634872538050558,0.20588235294117646,0.2637582919010617,0.14678899082568808,88.0,0.26320984404912495,0.3018867924528302,0.2640542896077215,0.7166666666666667,47.0,0.2632237006617682,0.75,0.2643439643661932,0.6052631578947368,49.0,0.2632930056210662,0.72,-6.946213407454938e-05,-0.1931216931216931,2025-07-30,14,44,False,False
ETH,2025-07-30 14:45:00+00:00,0.26355669763553746,25,26,109,51,0.7916666666666666,3.8,159,24,0.26352197114530285,0.09259259259259259,40.0,0.2634872538050558,0.20588235294117646,0.2635914332793774,0.2857142857142857,56.0,0.26320984404912495,0.3018867924528302,0.26370960298495283,0.4,48.0,0.2632237006617682,0.75,0.2637582919010617,0.14678899082568808,88.0,0.2632930056210662,0.72,0.2640542896077215,0.7166666666666667,47.0,0.26324795329313,0.5517241379310345,3.4726490234615603e-05,0.6990740740740741,2025-07-30,14,45,False,False
ETH,2025-07-30 14:46:00+00:00,0.2634872538050558,19,18,110,37,0.20588235294117646,0.25925925925925924,424,68,0.26355669763553746,0.7916666666666666,51.0,0.26320984404912495,0.3018867924528302,0.26352197114530285,0.09259259259259259,40.0,0.2632237006617682,0.75,0.2635914332793774,0.2857142857142857,56.0,0.2632930056210662,0.72,0.26370960298495283,0.4,48.0,0.26324795329313,0.5517241379310345,0.2637582919010617,0.14678899082568808,88.0,0.2621197625192567,0.6715328467153284,-6.944383048168579e-05,-0.5857843137254901,2025-07-30,14,46,False,False
ETH,2025-07-30 14:47:00+00:00,0.26320984404912495,27,29,110,56,0.3018867924528302,0.43243243243243246,583,53,0.2634872538050558,0.20588235294117646,37.0,0.2632237006617682,0.75,0.26355669763553746,0.7916666666666666,51.0,0.2632930056210662,0.72,0.26352197114530285,0.09259259259259259,40.0,0.26324795329313,0.5517241379310345,0.2635914332793774,0.2857142857142857,56.0,0.2621197625192567,0.6715328467153284,0.26370960298495283,0.4,48.0,0.26119549176557455,0.6025641025641025,-0.0002774097559308242,0.09600443951165372,2025-07-30,14,47,False,False
ETH,2025-07-30 14:48:00+00:00,0.2632237006617682,21,20,109,41,0.75,3.0,212,16,0.26320984404912495,0.3018867924528302,56.0,0.2632930056210662,0.72,0.2634872538050558,0.20588235294117646,37.0,0.26324795329313,0.5517241379310345,0.26355669763553746,0.7916666666666666,51.0,0.2621197625192567,0.6715328467153284,0.26352197114530285,0.09259259259259259,40.0,0.26119549176557455,0.6025641025641025,0.2635914332793774,0.2857142857142857,56.0,0.2615302132776511,0.927536231884058,1.3856612643248223e-05,0.4481132075471698,2025-07-30,14,48,False,False
ETH,2025-07-30 14:49:00+00:00,0.2632930056210662,17,18,109,35,0.72,2.5714285714285716,183,25,0.2632237006617682,0.75,41.0,0.26324795329313,0.5517241379310345,0.26320984404912495,0.3018867924528302,56.0,0.2621197625192567,0.6715328467153284,0.2634872538050558,0.20588235294117646,37.0,0.26119549176557455,0.6025641025641025,0.26355669763553746,0.7916666666666666,51.0,0.2615302132776511,0.927536231884058,0.26352197114530285,0.09259259259259259,40.0,0.2615302132776511,0.8928571428571429,6.930495929802216e-05,-0.030000000000000027,2025-07-30,14,49,False,False
ETH,2025-07-30 14:50:00+00:00,0.26324795329313,24,26,108,50,0.5517241379310345,1.2307692307692308,343,29,0.2632930056210662,0.72,35.0,0.2621197625192567,0.6715328467153284,0.2632237006617682,0.75,41.0,0.26119549176557455,0.6025641025641025,0.26320984404912495,0.3018867924528302,56.0,0.2615302132776511,0.927536231884058,0.2634872538050558,0.20588235294117646,37.0,0.2615302132776511,0.8928571428571429,0.26355669763553746,0.7916666666666666,51.0,0.2615849431704331,0.620253164556962,-4.50523279362236e-05,-0.1682758620689655,2025-07-30,14,50,False,False
ETH,2025-07-30 14:51:00+00:00,0.2621197625192567,39,40,110,79,0.6715328467153284,2.0444444444444443,1420,548,0.26324795329313,0.5517241379310345,50.0,0.26119549176557455,0.6025641025641025,0.2632930056210662,0.72,35.0,0.2615302132776511,0.927536231884058,0.2632237006617682,0.75,41.0,0.2615302132776511,0.8928571428571429,0.26320984404912495,0.3018867924528302,56.0,0.2615849431704331,0.620253164556962,0.2634872538050558,0.20588235294117646,37.0,0.2617013290653354,0.375,-0.0011281907738732722,0.11980870878429395,2025-07-30,14,51,False,False
ETH,2025-07-30 14:52:00+00:00,0.26119549176557455,47,44,108,91,0.6025641025641025,1.5161290322580645,1391,78,0.2621197625192567,0.6715328467153284,79.0,0.2615302132776511,0.927536231884058,0.26324795329313,0.5517241379310345,50.0,0.2615302132776511,0.8928571428571429,0.2632930056210662,0.72,35.0,0.2615849431704331,0.620253164556962,0.2632237006617682,0.75,41.0,0.2617013290653354,0.375,0.26320984404912495,0.3018867924528302,56.0,0.26188636750490135,0.8620689655172413,-0.000924270753682177,-0.06896874415122589,2025-07-30,14,52,False,False
ETH,2025-07-30 14:53:00+00:00,0.2615302132776511,46,50,110,96,0.927536231884058,12.8,931,69,0.26119549176557455,0.6025641025641025,91.0,0.2615302132776511,0.8928571428571429,0.2621197625192567,0.6715328467153284,79.0,0.2615849431704331,0.620253164556962,0.26324795329313,0.5517241379310345,50.0,0.2617013290653354,0.375,0.2632930056210662,0.72,35.0,0.26188636750490135,0.8620689655172413,0.2632237006617682,0.75,41.0,0.26194124657815426,0.8235294117647058,0.0003347215120765301,0.32497212931995545,2025-07-30,14,53,False,False
ETH,2025-07-30 14:54:00+00:00,0.2615302132776511,45,45,110,90,0.8928571428571429,8.333333333333334,369,28,0.2615302132776511,0.927536231884058,96.0,0.2615849431704331,0.620253164556962,0.26119549176557455,0.6025641025641025,91.0,0.2617013290653354,0.375,0.2621197625192567,0.6715328467153284,79.0,0.26188636750490135,0.8620689655172413,0.26324795329313,0.5517241379310345,50.0,0.26194124657815426,0.8235294117647058,0.2632930056210662,0.72,35.0,0.26199614865637644,0.1774193548387097,0.0,-0.03467908902691508,2025-07-30,14,54,False,False
ETH,2025-07-30 14:55:00+00:00,0.2615849431704331,24,23,109,47,0.620253164556962,1.6333333333333333,740,237,0.2615302132776511,0.8928571428571429,90.0,0.2617013290653354,0.375,0.2615302132776511,0.927536231884058,96.0,0.26188636750490135,0.8620689655172413,0.26119549176557455,0.6025641025641025,91.0,0.26194124657815426,0.8235294117647058,0.2621197625192567,0.6715328467153284,79.0,0.26199614865637644,0.1774193548387097,0.26324795329313,0.5517241379310345,50.0,0.2622228632112049,0.7671232876712328,5.47298927820461e-05,-0.2726039783001809,2025-07-30,14,55,False,False
ETH,2025-07-30 14:56:00+00:00,0.2617013290653354,46,41,108,87,0.375,0.6,775,112,0.2615849431704331,0.620253164556962,47.0,0.26188636750490135,0.8620689655172413,0.2615302132776511,0.8928571428571429,90.0,0.26194124657815426,0.8235294117647058,0.2615302132776511,0.927536231884058,96.0,0.26199614865637644,0.1774193548387097,0.26119549176557455,0.6025641025641025,91.0,0.2622228632112049,0.7671232876712328,0.2621197625192567,0.6715328467153284,79.0,0.26253265249841573,0.9946808510638298,0.00011638589490226003,-0.245253164556962,2025-07-30,14,56,False,False
ETH,2025-07-30 14:57:00+00:00,0.26188636750490135,29,29,109,58,0.8620689655172413,6.25,325,87,0.2617013290653354,0.375,87.0,0.26194124657815426,0.8235294117647058,0.2615849431704331,0.620253164556962,47.0,0.26199614865637644,0.1774193548387097,0.2615302132776511,0.8928571428571429,90.0,0.2622228632112049,0.7671232876712328,0.2615302132776511,0.927536231884058,96.0,0.26253265249841573,0.9946808510638298,0.26119549176557455,0.6025641025641025,91.0,0.26262228350171046,0.6666666666666666,0.00018503843956596544,0.4870689655172413,2025-07-30,14,57,False,False
ETH,2025-07-30 14:58:00+00:00,0.26194124657815426,11,11,109,22,0.8235294117647058,4.666666666666667,324,34,0.26188636750490135,0.8620689655172413,58.0,0.26199614865637644,0.1774193548387097,0.2617013290653354,0.375,87.0,0.2622228632112049,0.7671232876712328,0.2615849431704331,0.620253164556962,47.0,0.26253265249841573,0.9946808510638298,0.2615302132776511,0.8928571428571429,90.0,0.26262228350171046,0.6666666666666666,0.2615302132776511,0.927536231884058,96.0,0.2627154266949451,1.0,5.4879073252911414e-05,-0.03853955375253548,2025-07-30,14,58,False,False
ETH,2025-07-30 14:59:00+00:00,0.26199614865637644,20,21,110,41,0.1774193548387097,0.21568627450980393,303,62,0.26194124657815426,0.8235294117647058,22.0,0.2622228632112049,0.7671232876712328,0.26188636750490135,0.8620689655172413,58.0,0.26253265249841573,0.9946808510638298,0.2617013290653354,0.375,87.0,0.26262228350171046,0.6666666666666666,0.2615849431704331,0.620253164556962,47.0,0.2627154266949451,1.0,0.2615302132776511,0.8928571428571429,90.0,0.26270507414826827,0.1323529411764706,5.49020782221743e-05,-0.6461100569259961,2025-07-30,14,59,False,False
ETH,2025-07-30 15:00:00+00:00,0.2622228632112049,32,32,106,64,0.7671232876712328,3.2941176470588234,573,73,0.26199614865637644,0.1774193548387097,41.0,0.26253265249841573,0.9946808510638298,0.26194124657815426,0.8235294117647058,22.0,0.26262228350171046,0.6666666666666666,0.26188636750490135,0.8620689655172413,58.0,0.2627154266949451,1.0,0.2617013290653354,0.375,87.0,0.26270507414826827,0.1323529411764706,0.2615849431704331,0.620253164556962,47.0,0.2627948229429441,0.08108108108108109,0.0002267145548284777,0.5897039328325231,2025-07-30,15,0,False,False
ETH,2025-07-30 15:01:00+00:00,0.26253265249841573,37,38,107,75,0.9946808510638298,187.0,454,188,0.2622228632112049,0.7671232876712328,64.0,0.26262228350171046,0.6666666666666666,0.26199614865637644,0.1774193548387097,41.0,0.2627154266949451,1.0,0.26194124657815426,0.8235294117647058,22.0,0.26270507414826827,0.1323529411764706,0.26188636750490135,0.8620689655172413,58.0,0.2627948229429441,0.08108108108108109,0.2617013290653354,0.375,87.0,0.2631059659287346,0.5360824742268041,0.00030978928721081544,0.22755756339259692,2025-07-30,15,1,False,False
ETH,2025-07-30 15:02:00+00:00,0.26262228350171046,35,36,107,71,0.6666666666666666,2.0,1151,378,0.26253265249841573,0.9946808510638298,75.0,0.2627154266949451,1.0,0.2622228632112049,0.7671232876712328,64.0,0.26270507414826827,0.1323529411764706,0.26199614865637644,0.1774193548387097,41.0,0.2627948229429441,0.08108108108108109,0.26194124657815426,0.8235294117647058,22.0,0.2631059659287346,0.5360824742268041,0.26188636750490135,0.8620689655172413,58.0,0.2640020064150086,0.19636363636363635,8.963100329473228e-05,-0.3280141843971631,2025-07-30,15,2,False,False
ETH,2025-07-30 15:03:00+00:00,0.2627154266949451,35,38,110,73,1.0,,233,10,0.26262228350171046,0.6666666666666666,71.0,0.26270507414826827,0.1323529411764706,0.26253265249841573,0.9946808510638298,75.0,0.2627948229429441,0.08108108108108109,0.2622228632112049,0.7671232876712328,64.0,0.2631059659287346,0.5360824742268041,0.26199614865637644,0.1774193548387097,41.0,0.2640020064150086,0.19636363636363635,0.26194124657815426,0.8235294117647058,22.0,0.2637374230213998,0.41304347826086957,9.314319323461273e-05,0.33333333333333337,2025-07-30,15,3,False,False
ETH,2025-07-30 15:04:00+00:00,0.26270507414826827,28,28,110,56,0.1323529411764706,0.15254237288135594,348,136,0.2627154266949451,1.0,73.0,0.2627948229429441,0.08108108108108109,0.26262228350171046,0.6666666666666666,71.0,0.2631059659287346,0.5360824742268041,0.26253265249841573,0.9946808510638298,75.0,0.2640020064150086,0.19636363636363635,0.2622228632112049,0.7671232876712328,64.0,0.2637374230213998,0.41304347826086957,0.26199614865637644,0.1774193548387097,41.0,0.2637722063223799,0.09142857142857143,-1.0352546676806185e-05,-0.8676470588235294,2025-07-30,15,4,False,False
ETH,2025-07-30 15:05:00+00:00,0.2627948229429441,29,31,108,60,0.08108108108108109,0.08823529411764706,325,148,0.26270507414826827,0.1323529411764706,56.0,0.2631059659287346,0.5360824742268041,0.2627154266949451,1.0,73.0,0.2640020064150086,0.19636363636363635,0.26262228350171046,0.6666666666666666,71.0,0.2637374230213998,0.41304347826086957,0.26253265249841573,0.9946808510638298,75.0,0.2637722063223799,0.09142857142857143,0.2622228632112049,0.7671232876712328,64.0,0.26351502694417184,0.9444444444444444,8.974879467582575e-05,-0.051271860095389504,2025-07-30,15,5,False,False
ETH,2025-07-30 15:06:00+00:00,0.2631059659287346,30,30,108,60,0.5360824742268041,1.1555555555555554,521,97,0.2627948229429441,0.08108108108108109,60.0,0.2640020064150086,0.19636363636363635,0.26270507414826827,0.1323529411764706,56.0,0.2637374230213998,0.41304347826086957,0.2627154266949451,1.0,73.0,0.2637722063223799,0.09142857142857143,0.26262228350171046,0.6666666666666666,71.0,0.26351502694417184,0.9444444444444444,0.26253265249841573,0.9946808510638298,75.0,0.2635775379219786,1.0,0.00031114298579049127,0.455001393145723,2025-07-30,15,6,False,False
ETH,2025-07-30 15:07:00+00:00,0.2640020064150086,48,48,110,96,0.19636363636363635,0.24434389140271492,839,275,0.2631059659287346,0.5360824742268041,60.0,0.2637374230213998,0.41304347826086957,0.2627948229429441,0.08108108108108109,60.0,0.2637722063223799,0.09142857142857143,0.26270507414826827,0.1323529411764706,56.0,0.26351502694417184,0.9444444444444444,0.2627154266949451,1.0,73.0,0.2635775379219786,1.0,0.26262228350171046,0.6666666666666666,71.0,0.2637374230213998,1.0,0.0008960404862740079,-0.33971883786316776,2025-07-30,15,7,False,False
ETH,2025-07-30 15:08:00+00:00,0.2637374230213998,32,34,109,66,0.41304347826086957,0.7037037037037037,397,138,0.2640020064150086,0.19636363636363635,96.0,0.2637722063223799,0.09142857142857143,0.2631059659287346,0.5360824742268041,60.0,0.26351502694417184,0.9444444444444444,0.2627948229429441,0.08108108108108109,60.0,0.2635775379219786,1.0,0.26270507414826827,0.1323529411764706,56.0,0.2637374230213998,1.0,0.2627154266949451,1.0,73.0,0.26382787869170143,0.9090909090909091,-0.0002645833936087971,0.21667984189723322,2025-07-30,15,8,False,False
ETH,2025-07-30 15:09:00+00:00,0.2637722063223799,26,24,112,50,0.09142857142857143,0.10062893081761007,368,175,0.2637374230213998,0.41304347826086957,66.0,0.26351502694417184,0.9444444444444444,0.2640020064150086,0.19636363636363635,96.0,0.2635775379219786,1.0,0.2631059659287346,0.5360824742268041,60.0,0.2637374230213998,1.0,0.2627948229429441,0.08108108108108109,60.0,0.26382787869170143,0.9090909090909091,0.26270507414826827,0.1323529411764706,56.0,0.2637513352408948,0.9166666666666666,3.47833009801124e-05,-0.32161490683229815,2025-07-30,15,9,False,False
ETH,2025-07-30 15:10:00+00:00,0.26351502694417184,26,24,109,50,0.9444444444444444,17.0,284,18,0.2637722063223799,0.09142857142857143,50.0,0.2635775379219786,1.0,0.2637374230213998,0.41304347826086957,66.0,0.2637374230213998,1.0,0.2640020064150086,0.19636363636363635,96.0,0.26382787869170143,0.9090909090909091,0.2631059659287346,0.5360824742268041,60.0,0.2637513352408948,0.9166666666666666,0.2627948229429441,0.08108108108108109,60.0,0.2637791640835891,0.9230769230769231,-0.00025717937820807224,0.853015873015873,2025-07-30,15,10,False,False
ETH,2025-07-30 15:11:00+00:00,0.2635775379219786,30,30,110,60,1.0,,114,22,0.26351502694417184,0.9444444444444444,50.0,0.2637374230213998,1.0,0.2637722063223799,0.09142857142857143,50.0,0.26382787869170143,0.9090909090909091,0.2637374230213998,0.41304347826086957,66.0,0.2637513352408948,0.9166666666666666,0.2640020064150086,0.19636363636363635,96.0,0.2637791640835891,0.9230769230769231,0.2631059659287346,0.5360824742268041,60.0,0.2636956951687357,0.8695652173913043,6.251097780674009e-05,0.05555555555555558,2025-07-30,15,11,False,False
ETH,2025-07-30 15:12:00+00:00,0.2637374230213998,39,40,110,79,1.0,,416,25,0.2635775379219786,1.0,60.0,0.26382787869170143,0.9090909090909091,0.26351502694417184,0.9444444444444444,50.0,0.2637513352408948,0.9166666666666666,0.2637722063223799,0.09142857142857143,50.0,0.2637791640835891,0.9230769230769231,0.2637374230213998,0.41304347826086957,66.0,0.2636956951687357,0.8695652173913043,0.2640020064150086,0.19636363636363635,96.0,0.2635914332793774,0.3254437869822485,0.00015988509942121976,0.0,2025-07-30,15,12,False,False
ETH,2025-07-30 15:13:00+00:00,0.26382787869170143,34,32,111,66,0.9090909090909091,10.0,152,11,0.2637374230213998,1.0,79.0,0.2637513352408948,0.9166666666666666,0.2635775379219786,1.0,60.0,0.2637791640835891,0.9230769230769231,0.26351502694417184,0.9444444444444444,50.0,0.2636956951687357,0.8695652173913043,0.2637722063223799,0.09142857142857143,50.0,0.2635914332793774,0.3254437869822485,0.2637374230213998,0.41304347826086957,66.0,0.263584485600678,0.09565217391304348,9.045567030163681e-05,-0.09090909090909094,2025-07-30,15,13,False,False
ETH,2025-07-30 15:14:00+00:00,0.2637513352408948,26,26,110,52,0.9166666666666666,11.0,162,12,0.26382787869170143,0.9090909090909091,66.0,0.2637791640835891,0.9230769230769231,0.2637374230213998,1.0,79.0,0.2636956951687357,0.8695652173913043,0.2635775379219786,1.0,60.0,0.2635914332793774,0.3254437869822485,0.26351502694417184,0.9444444444444444,50.0,0.263584485600678,0.09565217391304348,0.2637722063223799,0.09142857142857143,50.0,0.26348031143348843,0.71875,-7.654345080665426e-05,0.007575757575757569,2025-07-30,15,14,False,False
ETH,2025-07-30 15:15:00+00:00,0.2637791640835891,43,44,110,87,0.9230769230769231,12.0,131,39,0.2637513352408948,0.9166666666666666,52.0,0.2636956951687357,0.8695652173913043,0.26382787869170143,0.9090909090909091,66.0,0.2635914332793774,0.3254437869822485,0.2637374230213998,1.0,79.0,0.263584485600678,0.09565217391304348,0.2635775379219786,1.0,60.0,0.26348031143348843,0.71875,0.26351502694417184,0.9444444444444444,50.0,0.26330687099255906,1.0,2.782884269431074e-05,0.0064102564102564985,2025-07-30,15,15,False,False
ETH,2025-07-30 15:16:00+00:00,0.2636956951687357,41,37,111,78,0.8695652173913043,6.666666666666667,195,23,0.2637791640835891,0.9230769230769231,87.0,0.2635914332793774,0.3254437869822485,0.2637513352408948,0.9166666666666666,52.0,0.263584485600678,0.09565217391304348,0.26382787869170143,0.9090909090909091,66.0,0.26348031143348843,0.71875,0.2637374230213998,1.0,79.0,0.26330687099255906,1.0,0.2635775379219786,1.0,60.0,0.2634525456111804,1.0,-8.34689148533907e-05,-0.053511705685618804,2025-07-30,15,16,False,False
ETH,2025-07-30 15:17:00+00:00,0.2635914332793774,28,27,109,55,0.3254437869822485,0.4824561403508772,315,169,0.2636956951687357,0.8695652173913043,78.0,0.263584485600678,0.09565217391304348,0.2637791640835891,0.9230769230769231,87.0,0.26348031143348843,0.71875,0.2637513352408948,0.9166666666666666,52.0,0.26330687099255906,1.0,0.26382787869170143,0.9090909090909091,66.0,0.2634525456111804,1.0,0.2637374230213998,1.0,79.0,0.2636887419928756,0.92,-0.0001042618893583036,-0.5441214304090558,2025-07-30,15,17,False,False
ETH,2025-07-30 15:18:00+00:00,0.263584485600678,31,36,106,67,0.09565217391304348,0.10576923076923077,303,115,0.2635914332793774,0.3254437869822485,55.0,0.26348031143348843,0.71875,0.2636956951687357,0.8695652173913043,78.0,0.26330687099255906,1.0,0.2637791640835891,0.9230769230769231,87.0,0.2634525456111804,1.0,0.2637513352408948,0.9166666666666666,52.0,0.2636887419928756,0.92,0.26382787869170143,0.9090909090909091,66.0,0.2637582919010617,1.0,-6.9476786994093764e-06,-0.22979161306920504,2025-07-30,15,18,False,False
ETH,2025-07-30 15:19:00+00:00,0.26348031143348843,22,23,110,45,0.71875,2.5555555555555554,145,32,0.263584485600678,0.09565217391304348,67.0,0.26330687099255906,1.0,0.2635914332793774,0.3254437869822485,55.0,0.2634525456111804,1.0,0.2636956951687357,0.8695652173913043,78.0,0.2636887419928756,0.92,0.2637791640835891,0.9230769230769231,87.0,0.2637582919010617,1.0,0.2637513352408948,0.9166666666666666,52.0,0.2637513352408948,0.9,-0.00010417416718955241,0.6230978260869565,2025-07-30,15,19,False,False
ETH,2025-07-30 15:20:00+00:00,0.26330687099255906,31,29,109,60,1.0,,225,13,0.26348031143348843,0.71875,45.0,0.2634525456111804,1.0,0.263584485600678,0.09565217391304348,67.0,0.2636887419928756,0.92,0.2635914332793774,0.3254437869822485,55.0,0.2637582919010617,1.0,0.2636956951687357,0.8695652173913043,78.0,0.2637513352408948,0.9,0.2637791640835891,0.9230769230769231,87.0,0.26360533009953485,0.875,-0.00017344044092937327,0.28125,2025-07-30,15,20,False,False
ETH,2025-07-30 15:21:00+00:00,0.2634525456111804,38,39,109,77,1.0,,329,31,0.26330687099255906,1.0,60.0,0.2636887419928756,0.92,0.26348031143348843,0.71875,45.0,0.2637582919010617,1.0,0.263584485600678,0.09565217391304348,67.0,0.2637513352408948,0.9,0.2635914332793774,0.3254437869822485,55.0,0.26360533009953485,0.875,0.2636956951687357,0.8695652173913043,78.0,0.2636400785645036,0.9259259259259259,0.00014567461862136089,0.0,2025-07-30,15,21,False,False
ETH,2025-07-30 15:22:00+00:00,0.2636887419928756,28,27,110,55,0.92,11.5,189,25,0.2634525456111804,1.0,77.0,0.2637582919010617,1.0,0.26330687099255906,1.0,60.0,0.2637513352408948,0.9,0.26348031143348843,0.71875,45.0,0.26360533009953485,0.875,0.263584485600678,0.09565217391304348,67.0,0.2636400785645036,0.9259259259259259,0.2635914332793774,0.3254437869822485,55.0,0.26417287477507234,1.0,0.0002361963816951973,-0.07999999999999996,2025-07-30,15,22,False,False
