wallet,mean_markout,std_markout,n_trades,quintile
0x26d29e7c7ed7fa6fae932fd77425f1eb9c63a2dd,22.338173358682027,29.23440505535966,11,5
0x26db5c3f473eb437f2a3d391e1294c74f46e3715,0.6679351695309602,12.979174522393354,6,3
0x26dcbba2cfc204577a17227e0be494ace6db81ad,0.46321644593331845,3.8595933988693325,279,3
0x26dd21bac10093a04044ed061aae26533a993b5c,-12.470110070770748,15.411572697833833,21,1
0x26de389add31b135acd02c859e1aedc5e8faca87,-0.6247062667617154,6.556761367081129,25,3
0x26e4a17b31138ff533d7f86053a103e79cbd2ab7,-32.28815759747759,19.327602324994334,80,1
0x26f48e9363147d0631cc86519cd469cd868252d4,3.315932880773701,3.4274930787515574,11,4
0x270e171dc5a7a0f19cc4c0bc5ad7a0eeb5b8147d,16.678687342228198,0.0,5,5
0x2737996b13937ee552be8f129cf665e9986d1a62,0.8369116034507346,6.8167915036515225,61,3
0x2737e00f3398a54e5af5ae6c37772192ad9a4790,1.6728469872549951,5.1017702566370895,5,4
0x273c90a6e64fa5acb2955c776de0e9002b37f30b,-3.361033854013494,0.0,6,2
0x274ed1ee6a83527fae199f4f8150c4bcbd97faaf,4.856127149959686,28.933304481718178,21,5
0x27576e762093a05e4120113070a56c90c70c1c43,0.8874157835909148,6.289021334016723,6,3
0x276e6bcb6f61d3e81849fc8758f50e1ce71cd041,-6.644950805819211,8.887075139602853,7,1
0x27717b72dc901dc027723864886cd6577ce33841,1.174038003657429,5.238017015688155,5,4
0x278c6a51c509d213b3772fbe09264c1c18da81f9,-15.598289987875823,43.59912061408393,85,1
0x2799b15502eb496bac0abf64b2ff32f58a0cf50f,-0.6134716944852641,4.687222913177226,41,3
0x2799ed2d37ba10efdff139df0cb314251a657ce0,4.51079308746078,6.870530866114717,46,5
0x27a4dda0c19ee7bd20b60c1b75f6acc4be4af389,2.2055034901703823,9.85315435151348,34,4
0x27a694f072df54b099fa5e09929f5f6f02a21801,0.2599607470170752,16.732257516088314,68,3
0x27b8af1b2c16661714c016c859f7742b6e0d960e,-1.391500332685881,3.7394909478548857,26,2
0x27be458c9c9a5c6b723c896ecdf36579e4adf4d4,0.35939027470153834,7.826489143416018,22,3
0x27d1d5317f98d0b54c65ffdb5814fa151ec03c87,-2.1667484515311535,6.893846255457985,12,2
0x27e58ef8a814551cc8911f39769164152c438f3b,-17.599857609912462,17.370533857918584,14,1
0x27f25774ef101bdb47aa33deddd7f3e1cac4cf17,0.5230714583304283,5.7451222335957794,135,3
0x280640082e558e446c3458cce37aeec3d97c60e5,0.9952354386860753,7.758012667963292,8,3
0x2808b04baca6bc5bfd6e41ca83ece5416f87a950,-3.8982586802145898,4.086654967149844,36,2
0x280a6e530791c7c32c91341aceca9f0f7f4aa054,7.819964612574933,0.38843088454305663,6,5
0x281fe7ae00bdb5f54b8c13f33a89a17c0cf0771d,-0.7076664588925398,12.01453256965557,890,3
0x282c4f16c086864b027cef149ff7155912efa763,5.437037545225044,16.726960859905727,23,5
0x28473085ba4aa761eb541914f50a75dd685cd47b,1.1313324028707388,13.126491082091606,842,4
0x2849055f51a39e8db0bc98076d4ee939b37c3018,-6.309046130477103,15.62641571017021,12,1
0x285f9a3ccb55b505b0748d14eb4b89ea2d0a168f,-7.89091389089819,0.6302269137535611,5,1
0x2862fd319b10c23db867da7d647874f177c2c3e6,-4.629276413942565,2.3066626597782487,5,2
0x28639ae1626d361609a24a4a487cf41aae28ea5a,-0.27629521666988416,7.602267743940285,5,3
0x28718bbc9f9380990497b41ad5ed1ee22fee9403,1.4126884467581817,4.84281853233353,7,4
0x28744e65411f1e22d3ec2efddc17a64415a35455,23.013102866070607,1.2214693025879806,7,5
0x28775d4b9280d38e1a730b029aaadf301274fad4,-8.237523111496897,10.993090257546061,7,1
0x287cee983e814dfb5b7cd758338e6bc68a610dc3,-2.105687401225661,9.858322158643537,6,2
0x2881975d170e98e231583e9593b738002d28d764,-0.7659118180198164,0.0,9,3
0x288ee1e64874e6621f91d3c8392dc213b6c90817,11.774419870643971,17.244666669248023,29,5
0x28a77a2d23f7ad5746e9fe865d5643da5f4912fc,5.079160224663752,14.797295198212838,5,5
0x28a7ca6d4224a6fe6e640ea576c9281a1ffed4cc,0.22188292066502885,14.761843230455096,154,3
0x28a9db15249dda0838e222ec46b99961df067050,-1.7358236542423826,1.5208607861275136,7,2
0x28b0144ce9ccc02e2f911b198c976199db2a5561,-1.983181513369248,1.9053970229328756,14,2
0x28b0259916969f14f16b624cbee0edba57a291ce,0.4664565737092671,1.0051457211880652,5,3
0x28b574cae4f7e92cb98a48b5e3217a1443b06bf7,0.08025040134506438,5.974875890672848,609,3
0x28c2c1636f12ef5c02b2d04c386e834cbff22ce2,3.065855517838804,19.747099381324052,24,4
0x28e6ef248340f6de6b7c1df6890e12b502db77b5,1.0570467950822098,7.2588983399600355,8,3
0x28fd22de612e2165cfa7c484661cb6733ca59a76,-1.4972685017131708,8.901910223136737,34,2
0x2903984ffdae85fb387d795b13764c4ac75e0dca,-0.8736989383827942,4.892150781676548,9,3
0x290854e6970c14c6789b20a19980d1c62847ee62,2.4552784797991563,9.118914667890547,6,4
0x290c415dfb30192d17c2bb3709124656d49cf146,-6.244789940318458,11.910483661719168,5,1
0x290d4186643189a81c3bbf1723883b3335663815,2.8054380194660906,27.235311543226256,10,4
0x2917c8535ceb69d122dd84d7beb19363311a6829,2.1650620549258055,4.238531115623653,9,4
0x29267db8856a8437f6423c649eb2bfcf827ac108,-0.49168006272588105,10.977540887855033,6,3
0x2927536c016c8fc617581c95926a976f5e2518cf,-6.021309432062082,6.7483152021945045,41,1
0x294d5b1abeb63866921cc64ce96b0eb4f81cb94e,7.726457674712105,22.759641604872904,32,5
0x294e96c6df686a09adb43631996d72b0d0121360,-5.34741914722711,12.16194518119354,58,1
0x295c8228f0f4b64bede7916d3cbbff108b5cfbaf,0.058743270000537494,0.9493288311150118,24,3
0x2976a9e0fb246906b346c2868dc1ceba79c68fa9,14.43043932837938,1.0535649297254268,8,5
0x2976cd1e12319ca81c72c0dd9f01f1b46db73e45,-9.841648573698278,21.091370483680336,13,1
0x2984794cbc5ac89dca755f481d9566a30b0325f9,-1.667660418485053,4.216910812186779,23,2
0x2988d030b060ec8c226eebad66682e5b0c717424,22.165391052929927,1.0833923510154844,7,5
0x298e21ddd7320c393afdbf0c59dc4e4034a4b68d,2.407568679256896,12.655574044227002,254,4
0x29a3988b1412f337341322c25480a56611b21b69,6.854933083030175,3.4672427487957576,7,5
0x29add6d2fc7f53db039833c35d60e363cb4f0c84,-3.504325477166539,18.058748677951886,8,2
0x29b8fa929a7b7891528732f6cf9ef1730b77b452,-2.276281970179179,7.858921988142856,7,2
0x29bf1706478b99aabee227b33853cac98c8f44db,1.2074535539799438,25.271239020877285,267,4
0x29e80bdbf787b36576f047f9a11d77c7e578a848,-1.696046640801891,15.210642051821546,10,2
0x29e96b3b7de21e4301fc286c34f50a02e5b04172,10.8461235966178,14.164222610972494,11,5
0x29f82d09c2afd12f3c10ee49cd713331f4a7228e,-5.452406326572423,17.924310375530748,14,1
0x2a0cc57c2cc1c0350db878f9cbf4bc10c446d0bf,-1.0698410952301007,2.8539258901945543,6,3
0x2a14d44e16b4561033b2c6bb8747a17fb9e78213,-10.1071550481255,14.221599595214656,12,1
0x2a1d4a8adc73ed606a5376b525e58792c64f8ca0,2.837671656815648,12.53854867043865,112,4
0x2a228c472247ebaf78a48057e2354f4fd39e0c0c,13.883943279627113,15.009650465381359,20,5
0x2a22f79b831622c6845e3c03812ae569c58290f5,-0.7901502773608247,3.4919253332904483,6,3
0x2a257bf79d754e67f84d405ccbca4d764a18ec72,1.4892752673802772,9.270731499783958,7,4
0x2a29093e3e1bdf2e7e57f7cfa512021eab491266,2.4139630372281173,6.95574229629936,8,4
0x2a310206ddddbe007a5b51604efea9ed07bf5fc1,1.0209939715423635,2.3307369919343985,5,3
0x2a33caf29a8e6cb03bb891fd501ecd171a7cedd6,-2.823803553369873,4.956435806330914,148,2
0x2a362169fff9da7f4d284dec13b5cf7ac66dd002,-1.898644951045126,6.760478653586899,83,2
0x2a460bf3893c0ea82d7d216db58e9202726c839b,-50.64081756432554,44.462663922372435,45,1
0x2a4a34f06467ed0f282c0fffd8039350f79d9f23,-0.48246418346237824,10.115783385911383,14,3
0x2a4c8feab1f42408ab44e21ba636b32bb97dd4ad,-7.761621925560005,0.11637912824841118,15,1
0x2a54c3d54fd78b82225efcfdafaa322d6e5ac641,2.4377684073832535,8.885389970628388,39,4
0x2a563647c73458ef7d8947ec55af1904d539b0a3,0.8960854442792243,8.322688400805122,323,3
0x2a5ef75d4f4551222c0a221ac39f320cdd459d95,5.316093956943652,0.182190104685956,7,5
0x2a66c0d81a588ea522d179d7cd090b8062f5d686,1.8073418634994483,16.933680849712104,6,4
0x2a8336f52c60250a224aa054a34ee26021bf305a,0.10931226717444464,3.869091853183065,10,3
0x2a8770c33123ee134728ace6464faa4ce5819f7d,2.2193652712646412,2.7532073563351345,6,4
0x2a8a9db1b1bf5ec6915da786e4d2ac29d75dcb8c,-0.7053457380626249,0.6649875392365826,8,3
0x2aa0e113199d973cd2c98a9dd379bc069f8c4c02,-0.9242439260583556,5.3352146505767735,33,3
0x2ac1fa38a82738c3875b3ac385fbade067e3d123,0.6808036697048061,12.321590313256356,4355,3
0x2ac9c41a52abb37c101782a9f6f861d319a8810b,1.1649053997216428,8.795607681362055,24,4
0x2acfbc39425a9f168ea2218d41f322bf7401e0a9,-1.1080283766901455,0.9417634408530339,16,2
0x2ad6b3148a004a085326ed388078f67aaa5d3f9a,2.485301475438087,1.6446303491200573,11,4
0x2ad7672c2990107b8fd8130d896d5bdd2aa4a6b9,0.7033293523331542,8.178460971798835,610,3
0x2ae504e4ba318c3b84a8bf2344d3d760dc56ac99,-22.662143419848157,42.960293157559576,85,1
0x2ae69b13992751b16bd2083d0062e0a70059cb78,2.6643550045529896,5.83322649042483,18,4
0x2af9bdfddff013426016f8ccc8e77ea98f760475,18.65295174963097,0.31840279262221033,8,5
0x2afe745dfd735e24aae8ac39969140dd0511496b,-0.5885959925368038,12.806541825565596,249,3
0x2b069dfa97ebc5a0ab1828e9aba609961daf99e0,-6.95989898722718,10.28113280904348,12,1
0x2b0d6060b08d8f807ff8984c73055c6e860d0c01,2.80667779840792,13.62280401721246,21,4
0x2b14e3614fa3035b29cc22aa7b81fed0002c4ab7,-8.288594389108665,7.061099972136165,52,1
0x2b189694be0340cc129f3726c9487a489f3b4e0d,11.55424851188317,15.763838118546088,8,5
0x2b27649c52b2a864bd0cce69de86246fbaf3e9ea,20.27548811606098,0.2924851404184496,5,5
0x2b2ac0210dbab673063074abe205ec6bf62aee86,-18.079676829291635,0.723353191042161,26,1
0x2b3182da8b7a1a8e5f728450b85eb063d0609c44,-8.581414284157702,22.940934853565093,17,1
0x2b42e7e33d0863f6b53454674323bd18a4eda4ed,-0.07394681927587346,1.066813075321529,14,3
0x2b4a05e0065fc549a6cdd82307733df8982304cd,-0.9569744035498119,15.006725290655703,62,3
0x2b52f46a97a8407b37457ba0065d2f268a4296d4,-5.92539783209113,4.940541814164835,21,1
0x2b5e8780c32c86e4dcf1d0255921136b348eb51d,2.973178760046391,1.8112169415702228,6,4
0x2b86d782236469b008a8505e7f290098990f2cb4,-2.7118244979446717,14.693720780964286,5,2
0x2b8e71cccabeadc11a4cfff2305c8a8a0342672b,1.7459812675709676,9.76125243281025,26,4
0x2b8f2d5a02a1d383a9f9ef0b62496fed17d67d56,2.874117713325584,13.226693353063466,83,4
0x2b9594961dd84c47487446ff09c4963a35c86493,0.8325421198768642,10.892035616968592,88,3
0x2b966d4d8fc420c8d0bb99492b18885ba549f792,-4.586443925338396,9.85970320878727,21,2
0x2b96da759f590811305e06b8c417848aa3f0b0d9,-1.348747451510666,8.239135606705812,16,2
0x2b9f29c0ae8b97aaa6691c88fd57b234f5467072,-0.16818311777863737,0.0,15,3
0x2ba1836d894f04c02563a23835f44940bcb71388,-1.0579771476926476,0.0,5,3
0x2ba553d9f990a3b66b03b2dc0d030dfc1c061036,6.756548739142855,18.713688422959475,423,5
0x2ba6d6fd69420ee85bf21f2ac7ab0c6037bef633,15.183695651666227,1.0307577610406728,8,5
0x2bad5ef3fcec938a5ebd621820b8ab9851be6d59,-3.8456767320951384,12.64564117681298,19,2
0x2bb87714704d3c9b90f22cf3df4d1bd8102fa206,-1.15871579947536,7.5278714416960035,34,2
0x2bc0cc3b1a9d19ec8cea4e5ad76a8f553a81e106,-4.062542671340746,3.189267250385477,465,2
0x2bce5f371e5b85f7a31fe9853251b572c1a473f1,-4.267155377542314,24.34832768924148,14,2
0x2bd6c285c7d1c3200062ceb79b7593ad701d2add,-4.398644411261181,3.447117900449436,42,2
0x2bda2d1f2707601a2949e64f9707ad21b03b57a3,-25.108643969952404,1.5918723802519736,8,1
0x2bf8f06adc558fb713fa2ccc221c9bcc72dbf75d,-2.2460505033125275,21.36660448371641,453,2
0x2c1bb061106e0a5e37c0fbc585b1ca705c53e422,-7.119663823415175,14.944724846035573,11,1
0x2c1e1e0e232f5e15cf84934e3c2aa40443861584,1.2518441561928706,7.818413207706287,37,4
0x2c217191fa09fd3ac0f7b25c6acaf47aae6681e2,-10.098543779887907,7.273259739781625,23,1
0x2c21d86cbdbbd50b4db3799c504481f62740cf08,-0.29279443924575566,3.340842496356293,8,3
0x2c24406d381c537cd5dc773315a3c83378eb7cbe,3.4545387331700907,9.275623125809568,469,4
0x2c3771645b2707a8f0a073bb908a7d433579dd9b,-0.09987682938412298,4.32887286451722,7,3
0x2c3c210ab8ca0a61855ce6fcade2b9047b49190e,-2.085962328879105,7.129275723445796,8,2
0x2c3f7c3bc028caa169313558171e526524116b02,-0.3669601594423142,10.834614274909981,7,3
0x2c40995fdf335c4d8d4f2a0c32d24c2ae57763ff,-4.231039245612991,1.5267507484843534,7,2
0x2c4ebdcd592a74b4022ad9d1fb00ab6976abe483,-5.071371066172061,13.308453766087775,115,1
0x2c773dea6010bc29625c4f9e55246d50060bcbc6,6.104296674606664,13.642597005312599,26,5
0x2c9632dd4adbffe07cd311c82e6738537e6195ae,3.915412303461642,1.7318612432738483,6,4
0x2c96f610abae58c27f5adc8a91be01da5be673c9,5.067114478078017,12.735697823780079,15,5
0x2ca024339a0af30f5fb03c8d06963fa6c64f8c1c,1.6622773836708458,7.665801911107965,12,4
0x2ca21b2837ef38ad7d821196f249273f12ed8be9,-14.23901650210703,0.8900334267460441,5,1
0x2caf52ce3d5a03c7b3cbcbb1f9d66cfdfaea36f7,0.2610237623539233,13.056084315611887,26,3
0x2cb562384765bea1612ceb60007e315f904fbe86,1.5353058587270514,4.289500901123658,246,4
0x2cbbfb2eedd018755ca1d87e11cfcf8cfa8e1636,-3.5861237579949106,7.510943580911204,37,2
0x2cc386136322509aba714ee1b6c4800277f6258c,-0.02046004113424916,11.814677472278811,26,3
0x2cc3ca12731edb5539341e64deb74f1a83f171ab,1.292135100740932,27.616498704656927,177,4
0x2cc52c962739b0487d58bb0ff0d37fee6491a4ab,-28.575783589223317,1.6908776134866395,5,1
0x2ccffd2808482ec400d6f9b84de2d4c683398cea,-4.467795340390566,9.09166425494227,10,2
0x2cd2c848eba28ce12cc5bfb56ef6c737007797b2,-16.341261020615754,2.16191574709733,8,1
0x2cdda36c8c8fa7bc29751afb3737bdbaccff1e4c,3.588128048054634,1.0566008867252814,10,4
0x2ceb7da370b679e82f6422a3b1e352ae819f1667,4.077217672395171,4.639114567713829,23,4
0x2cef0a7f84e722c77b271862da5fe2387028fa20,7.308726958014425,15.700817566525622,59,5
0x2d1666b9077e3979990b98ae579cf7cd52cc5da4,-0.49533933143081527,8.754746601303067,18,3
0x2d2240991c9c1d10bbdbd0cb8cc0b96984c1cc29,0.8027386915511932,5.98631542194952,7,3
0x2d23559bab0bbcb483056e77c9b2837438215cc2,-0.3374168571435242,2.0880742754945207,16,3
0x2d283d1d5509ae65d2b7d75ed06be09389532767,-0.2735812469515389,5.626375187868605,6,3
0x2d3178af3dfbb679716cc14e245be0a9e5945500,2.987562960162249,29.275429272807305,197,4
0x2d3715c7e3ba307b3cca4fe588918ee4bdf2681d,0.7341331044966446,5.832813743946275,41,3
0x2d47fb505d974786b124010c08ebe87403acffb6,-2.501824246847346,4.853165577810454,5,2
0x2d53814bbcf976c9b1014b23ebcf9ac7c26a79bf,0.32123723850234515,20.084846548970383,30,3
0x2d5425033260cfb66b6dc2ba8239524a24787c28,3.895392060849695,9.954734813507368,11,4
0x2d544c780eb984953fa532dc8749174baec1851b,2.0348064096480813,2.6027755601286766,5,4
0x2d58788dbc9518c5926e9854e0f02cb433aecd00,-2.696870837738291,14.492104965895624,122,2
0x2d5bac9308a8693e7da6a9446172bd587ee5de3e,5.568127594370145,4.707375799449846,131,5
0x2d6be7e5e5250b22e573207e46c130cb1136562b,0.03682669464509926,3.8719888227438113,55,3
0x2d6cea0b016077c62dd1ae03d31e7a3794a20bb7,-4.470169682940063,0.8097432532551484,5,2
0x2d6e33720efae8488ad2121282cc976ba0cb1217,1.1687832016196464,5.426210440415495,6,4
0x2d832b4e4b39208109f4a6ffafeaaf4d6c63b57f,-3.5915159448559546,6.908606393816425,9,2
0x2d8deb6ce7868daebff8000e6f179b90d339783f,20.2312956602765,26.189438824901625,11,5
0x2d9a600191914552e9095cbd4854635a5cf9afc4,-45.952787157089524,0.2577770625437446,18,1
0x2da03fd2eb16cbc2770b49dce5c08cfeb52646c7,1.0165754711934167,25.852300090876863,43,3
0x2da21b8bf734cd4df534d53ccf5f0370cc1d3dc5,10.780132368903292,27.46220762341081,5,5
0x2da30bf0cfd6683bbb2f8e3caf732498570f9e3d,-3.766055524097521,5.641012473360136,23,2
0x2da8211bf1e1c311b79ec4804f134767dc5c04d4,12.383551297574023,16.54660418497437,8,5
0x2dafcc36215b481c331f05437959c428562064b6,-6.8816934225591115,14.180285359437262,104,1
0x2dc4f5bb4f5ce62ca844dfa598a37d6cf31ac513,-2.338688241636828,14.661569191787367,514,2
0x2dcdbb3a6124f61c881d1a8ffe747cf9d2fa115b,2.385457651829681,6.555217847559314,11,4
0x2dd655e2da5f81c7d1c49c827523d25c1f6120d3,-1.174561268360342,6.1474876063852655,8,2
0x2de03016e1f9026b1dd5d3bf6fef706bcc72e509,-5.210574758999863,8.17618399013341,14,1
0x2de0547c99e08d7b74fda3d437620c4d50c677f5,1.8762776325837889,10.67084190996529,16,4
0x2df9d697b4e35ed03061fd640b9c8ae19bfa503b,1.4401349118247835,27.618586860450545,29,4
0x2dfb89d9a50ff241e511ad099940bbe8d582b76b,4.211671897094646,3.895021010986743,5,4
0x2dfd551b9165c4030bc2b1d86fc26a3af0f6dda4,8.039125540210598,0.1451620736496036,7,5
0x2e0f3fbf7e448f9ebb883645c2eace0209b0b50c,0.17037346469491207,19.63546117314011,20,3
0x2e12f8894e40669276f3d470060616f13e06eab8,-8.086849876748584,11.764289792338108,5,1
0x2e13c0db8723eaaf93bfa7e1088ed5203e5e9745,7.6202633203744945,6.9045614504554935,104,5
0x2e20514a2df35650981060c87d0ef8672cb52813,-3.2135849825410245,14.165517311261452,5,2
0x2e21c6ad308f5579ac5281402620baa661d52abe,-0.37644684983288956,4.665802588631179,85,3
0x2e22bc6b162f0a8c94ecbdc5a2977d00df9ba45e,0.2916273816615461,1.5997064046574294,9,3
0x2e23a2655c0a0074b5e5a2e14c3d9665278f7fdd,-4.891410369765075,0.5316795982796483,16,1
0x2e25e28f2c5e293af8871fb6c57323cb3930c37f,-6.495554067969221,1.5995572908458775,66,1
0x2e2e2283d33db9ff91ec45e3aee480f5690e86ae,-11.233806364134889,24.089710078218776,31,1
0x2e2e76c5e1d91a78ec41672da4640620d88a1c50,7.294779236162393,12.665978306360572,161,5
0x2e3d94f0562703b25c83308a05046ddaf9a8dd14,49.45133091497643,50.95005858961792,6,5
0x2e4a4d6736ae0487b85ada66210e3d889b3e02fa,-19.18869413409434,2.3440907954318737,72,1
0x2e52616d590c4d9c085e984a969bdda51f9c71ad,1.268802529040832,6.04175515437783,559,4
0x2e59dacdcc93db623f31ed5ca5e001b318dc94d2,1.7404580772020415,9.795933084943082,15,4
0x2e5b244b6584bfe888cc3a40017204bf6c59f41c,2.4649340401836626,8.699819056256006,493,4
0x2e68ec48c8cfee70e584e2e757a85fcca0fd2d03,6.700405198670497,4.1394555880749095,10,5
0x2e7560ef330b0efa76e9c95140d9c3b5d60d61d6,7.559930065404508,9.247124216466926,10,5
0x2e8e2589172f7835c63b2361f30b287436354595,5.3589803267198945,21.81480401074226,214,5
0x2e981f92603171dc9f43f1d56cf0fbe589670f5a,6.6038283637028465,5.858415943772321,6,5
0x2e9d6e89e30fda896bd17930d161c030a2101252,-0.406017316372733,2.902282852516096,9,3
0x2e9efc14a5e53394adff9e24907a17f9d0123ca4,-3.576673588180735,9.657393640379771,7,2
0x2ea5622e8f67f0d1022a3c27cb9b775cd9697a8f,18.74759557093742,105.24745922489488,20,5
0x2ea98dd2fa133f27513af8a3795a8925c7192f5c,-6.876583664802286,24.169187892049898,8,1
0x2ead7955a4d8a67c534597db9a02883940882258,5.497361278643114,29.354280014598174,109,5
0x2eb7ec22408ada2af5aaf61a0d22c1ff7fb71b61,-4.241923741591696,3.0437314742130215,5,2
0x2ec14e6cee41c3b6abab63c24004f1c440249e12,-3.37722126021423,13.248397782618785,5,2
0x2ec610bc0e0af1e4ebeece276a84d6a1e6dbfb5c,-8.254446541744334,0.1999757666850096,6,1
0x2ec991c26043b8336f5159fdfeabb4815701a3c9,5.432007707513282,11.550114126403258,11,5
0x2ed370a7751459748f2acbd63aa721dac63e3f51,-0.8540598226546822,0.8954450507806322,20,3
0x2ed7047797fe8fca4df9b19bed047b0512b215ed,9.486329720477059,10.024293373753736,19,5
0x2ed731019fac135d47e3263f17cba7ac28a7ebdd,-12.167314637644699,14.26330894633782,19,1
0x2edc7c1a2eb167abdd8112cae45dd73f1d5609d3,-10.190262268626165,16.030633910015865,621,1
0x2eddf4719187a501a4556b3c84edeaf119585a07,-0.9315339394539283,2.36443784317059,25,3
0x2eedf1964f8e21d5d42f131f0742f005709e5e6b,2.514780182472371,8.538331077120498,24,4
0x2ef526f82b7ce1ba3f3ee051f8be60f0930fa332,-1.3649498919543994,1.0081596473160677,14,2
0x2ef766eeede7bf60e7462e6f0d508d0cb76de2e6,10.135551022580936,10.862682117000336,1013,5
0x2efe8db363cd1e3e22e2dde0330dc43ea75c5747,-5.58960683329293,12.306911998037533,6,1
0x2f1ae65b1f54a5e069dbabf30931d975434bc459,-1.81213513113775,9.338909935182551,36,2
0x2f33b548b9c476f729537b5ad58fc472b73e6625,3.6100239784542434,18.1186294822589,31,4
0x2f356e82877cba104c09c4f3ca2fd564352f74eb,-6.25055379972036,25.461048878483254,651,1
0x2f37cfe2a745f7dc35b5843a7b492f26dfb00233,5.745335540991316,21.597167933629883,16,5
0x2f49e7a9ac4948cb274a5f92afd09ed960f8309d,3.831843845555126,1.3658732013122055,15,4
0x2f4ba86938f6876b31af7005ada59c6f189a4e12,8.322851423761128,5.3734212497358,11,5
0x2f55331b4fa24efa8fbfeafb896669c0733f827a,8.147725167356104,20.20572971686366,17,5
0x2f554cc12f7fc113288e3d0153891973651fee59,-0.10724499049764957,2.0080686188175805,106,3
0x2f59714ee6c4e0a44c80a4a92ad6ea58a4a78ef9,16.407163174752426,11.631421405306465,8,5
0x2f5fb1444c8ebd457022c81d715f50c1bbd904ad,-0.08622750514962725,4.07893534349779,10,3
0x2f5fc65b9c6d1fee8ba4ca23fb2d7c363c95133c,2.29238136986728,0.08120932811784815,28,4
0x2f620ce868217af31b828c6f07203107ef0aed06,-36.28562316289512,1.1128191336463813,8,1
0x2f69d3d3e017e67238316ef4db5e7000c58979e4,2.752404747358952,8.062122170934781,53,4
0x2f72ce51c3ba50c72e743aded0d55a2bdad259ce,14.263365316217001,4.377214845999062,15,5
0x2f75c1fffffd38afb125df5ec58d66c843e3f4d8,1.5218185380427731,23.02233911932507,282,4
0x2f797ac7da31fc13fed764d57482a79c1cf97c04,3.225252829849177,8.857095174612676,41,4
0x2f7aec1187dd4a43af890c7e6fee7ca9ca59277f,-26.804852054946156,22.353624874912345,42,1
0x2f7eb45927a2076d52e00463d8015a360a495405,-5.770287923121669,18.133435976842467,35,1
0x2f8aa6943f04bd1d7eab4d358fc507d010630785,-1.8903093416504937,0.8316411989853458,6,2
0x2f8bb8fdd1bed3cd64973fe1306cc7918e277311,-12.534604817435554,0.21348514844600924,10,1
0x2f95822f97eae9bf6a0732c919336efe06c14e9a,0.04441120779901722,12.797092095448376,54,3
0x2f958d5b5dd13b276f28bbcb6ab769d13ab45b5f,-0.21710720988471033,1.3422403081377485,27,3
0x2f9a837f42435fec4fd1ec12c56ea9fed5449701,0.5404396870972723,2.2649268420726463,21,3
0x2fb3950d572bedba593589e74b79b0a2e48c951c,-0.5589002854523437,5.658136695791818,10,3
0x2fb9e2456a9b249c4147baa29caba1a8d83f88a8,7.199334754130557,10.68578768186264,6,5
0x2fbd8d25a5e15fd6c370060f4b27c562358fca10,3.8149519580189266,6.132903960220748,7,4
0x2fc035999a5c7c23588a44d3e29f28ec5bcda4dd,-19.812437574745736,11.891095968558227,5,1
0x2fcd43f260824180461a6ad9a763492ba10be605,14.740862744001234,7.001117665319091,6,5
0x2fd7a107328dd6e5ac618667ff895bbadd7d7935,23.883414113280747,1.6357970545824596,35,5
0x2fdd342a77aa5d64286e37f2314d9f8863f22bf2,-2.3210407608696473,1.1817455276244777,5,2
0x2fe21fc5130e953b862d4a6048cfd016ecf3974d,21.36328598172036,0.0,7,5
0x2fe36d468f03ffd810af2ea24f23f856e9fd94d6,2.4972990331230784,6.758948806874871,6,4
0x2fe8ab87bba8e8c09c3419774f8373a114da6a77,-26.147812043375303,0.0,5,1
0x2ff84046a095faed6d3b427a70fef9e06ea50576,17.152694907154263,11.83780089678527,43,5
0x2ffdb5725edc475082add02e6b7532a180eda4fa,4.138590240433921,18.642152550041292,9,4
0x30031f21e4927c7b7c8d9bdb803bc14e57388028,-3.3580645688659807,13.981589236771274,50,2
0x30040ff58d9117f0e2223dcc65565df7f7f99aa9,3.3613262547041525,11.23418631415978,49,4
0x3008b59bdfe761383e2c98f5a1571cdda074c733,-4.41290373385605,6.705842714374771,15,2
0x300bd559cd7c8653ebd7fb3aa82e309a227b060f,-5.552427587361615,6.4569885769574995,14,1
0x301ad61a842514b43b4cb9e539efe7fe3243570c,-1.3307690720670395,7.1128203813392075,9,2
0x302446778a0d8512ad4b02655583c2b3c4cc423a,2.758879378594197,5.027767163953826,87,4
0x3026f01e2449d9fc2de68a7b455838396d6921dc,-4.521590086231086,20.272433898694068,57,2
0x302ba5f4c9211530187ecf418ab1c0d8eaf8efe6,3.9368785423582513,7.343455251093476,196,4
0x305ea81690998383a6965244092b66f9692af230,-1.0530508755263115,7.144372397500873,144,3
0x305fca67ad65068642c9038c655d6f967c4ef4c7,4.848731601360109,3.507546714370121,10,5
0x3066d9d60ce11275bd08c2e3e55855339421b0b3,-4.0535925503857175,10.62690290531779,196,2
0x306bb6ba3d824ae780f2b574d4eca46297241b7b,-0.9512237912026336,5.288093157713092,8,3
0x30767a898b7447f51c90afb2f7c769983a2d78f9,-8.91038542496529,9.431104129750514,7,1
0x307a5c5736792514be7f83ad2aa7bb32e1b995a7,4.662858767524305,0.9117497272078792,33,5
0x30841dff631f64ffc8515615cd28c67c13b91712,-5.962038582789998,4.353621193673073,21,1
0x30849098c9342c0c130ffb6f517ce87cea4363f4,11.557365704428635,22.94641442690061,11,5
0x3085f098d532683e99dd98f8a2767559a85ef6e6,0.11327995560239063,9.893604468903622,130,3
