coin,wallet,n_fills,tob_fills,tob_rate,volume,mpsc,outage_fills,outage_tob_fills,outage_tob_rate,withdrew
HYPE,0x5f8c783e7462bd9174337f5e09c7687324f7fe4a,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x5faf5e2c31c0dc78016c8d6f44a8a1c0b84daea0,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x5fcec747a077369411902e0f81a64b1763f094ff,22,0,0.0,729.0799999999999,0.0,0.0,0.0,,True
HYPE,0x5fe97b80306645609f43ee46c520ad8290687096,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x5fed9c9a4d6e693e2cd43d36d33240f603e8aedf,11,1,0.09090909090909091,120.0,0.0002704895861509332,0.0,0.0,,True
HYPE,0x5fffee2555a15899ad656c1a80f1b35cd0b2c0c1,163,2,0.012269938650306749,6280.94,0.0005409791723018664,11.0,1.0,0.09090909090909091,False
HYPE,0x6010d00b073ea9a48ec408e70c3c088b157e9edf,7,3,0.42857142857142855,3.0,0.0008114687584527996,6.0,0.0,0.0,False
HYPE,0x601bcb9e6202c55660f62316c5aecbd6835b5049,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x607a284b22f2f8808e53a671ac19b19e53974eeb,4,0,0.0,2.4,0.0,4.0,0.0,0.0,False
HYPE,0x60a78f5438c828bf485d4c6af3e00dc3ff4a7577,8,0,0.0,4.0,0.0,6.0,0.0,0.0,False
HYPE,0x611df9af306a11434515040cdb57eb947241736a,5,0,0.0,2.5,0.0,4.0,0.0,0.0,False
HYPE,0x6150dd7896c249868522ed0ee44b118c90dc1a87,22,7,0.3181818181818182,533.81,0.0018934271030565323,0.0,0.0,,True
HYPE,0x619717adff0befdfb6d329b95947175b909360ff,5,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x61ae761f4ec86ef16c480a20226149e17154dcdf,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x61ca80cc980fef2117aa601046fdf040984f22c7,8,0,0.0,4.0,0.0,6.0,0.0,0.0,False
HYPE,0x61fd3f0e9f3f2d77e5f0a6df9ad804a66dc94ca5,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x621c5551678189b9a6c94d929924c225ff1d63ab,38,0,0.0,4753.64,0.0,0.0,0.0,,True
HYPE,0x6237162a500fbca10353b1adca8f74d951604939,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
HYPE,0x62500f60a409259203c214b3a2fdc04a673923f1,6,0,0.0,3.0,0.0,5.0,0.0,0.0,False
HYPE,0x62559d0999c8b63671bf735a6021651d4ca94fc9,1,0,0.0,0.7,0.0,4.0,0.0,0.0,False
HYPE,0x62926d4a8ae377c27f72d1294ba2cb81cf2ac5f1,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x62ad9ed3141c4a0a59c7a607cdc4e84dce142c59,1,0,0.0,0.5,0.0,3.0,0.0,0.0,False
HYPE,0x62ce2dc9e811f915777ae2d2cf2498e67e549a2a,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x62fb35471461a794f18783faaabaf8ddcdfde5d4,7,1,0.14285714285714285,3.5,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x6300c3abc2ae3f35bc0ac1a13bc53c7366c0bcc7,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x630dc6058aae12980346df1f84d9f03f55c3c198,3,1,0.3333333333333333,1.5,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x630de6f5374fcd7547d42423a00e20180b69cada,4,0,0.0,2.8,0.0,5.0,0.0,0.0,False
HYPE,0x63345cdc548011f345c2e3b2148753071253d33f,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x6364d1a121afc63097e330dff41446fafe654667,4,0,0.0,2.4,0.0,6.0,0.0,0.0,False
HYPE,0x636b58ffd6817de481bbba5c228e640abcbde416,6,0,0.0,4.199999999999999,0.0,5.0,0.0,0.0,False
HYPE,0x63dcc7a72f32015c09e09233d877809725bc02ac,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x6426dc08660049bee36abd4cc7bebb3494d6d619,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x64498632c0ab17ef858829eabeb63fda76a9cf09,6,0,0.0,3.5999999999999996,0.0,5.0,0.0,0.0,False
HYPE,0x64642fe20a6e3276c9ecc18339f1809840c18c19,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x646946fc34d079b6920b809c40d43de38bbef74d,1,0,0.0,31.51,0.0,0.0,0.0,,True
HYPE,0x6479d0e38a3a850378352b593a4d0b045703890c,4,0,0.0,3.2,0.0,5.0,0.0,0.0,False
HYPE,0x64ec14c1bb46398491dbbb438c623511228aef36,4,0,0.0,2.4,0.0,5.0,0.0,0.0,False
HYPE,0x6505e1fdc24bf9cd6296a30f196a940ec0ce813e,6,0,0.0,3.5999999999999996,0.0,5.0,0.0,0.0,False
HYPE,0x654b150b69f7bd49a74b4f038d55405b70156c6c,6,0,0.0,3.0,0.0,6.0,0.0,0.0,False
HYPE,0x65628165c784712daf0e8939e7daa5d07974379b,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x6569d5eb0e2ffcfa895b051b85718640de78a913,6,1,0.16666666666666666,3.5999999999999996,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x659846174a1942aeb8ce8e31ce7b362562b0b34f,3,0,0.0,16.63,0.0,0.0,0.0,,True
HYPE,0x65b1a489057d36539a6ce135e081d256730ddca0,3,0,0.0,2.0999999999999996,0.0,4.0,0.0,0.0,False
HYPE,0x65c025b4a002798b14e7d73435eb647e9ea0f322,2,0,0.0,118.28,0.0,0.0,0.0,,True
HYPE,0x65e4741ba9d57e0b9e3481dc0e2e5846b8f1c7cc,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x6606f1da9da7cc51d30c5020fb9d5f48c32c5a58,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x667ecca38382d028562556746ef954bb7b1b60d0,4,1,0.25,2.4,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x66e28c011ab325efbcf8de50955194da79920c9f,3,1,0.3333333333333333,11.100000000000001,0.0002704895861509332,3.0,0.0,0.0,False
HYPE,0x66ea0fdaa8dde3a640d6784dcfdbb668787cfc1f,8,0,0.0,200.0,0.0,4.0,0.0,0.0,False
HYPE,0x66ef7afad1017c6c88a4fadf62390896c7310c17,6,0,0.0,3.0,0.0,5.0,0.0,0.0,False
HYPE,0x66f159caa7b4d39a9a0f589f5ef6952a7e220b83,6,1,0.16666666666666666,3.5999999999999996,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x66face9a3ad6adf9e16fa7d4aac6a2f5ff229add,7,1,0.14285714285714285,3.5,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x6706073a3895a204293aa1504c42369bc0eef0da,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x6712fb7df334528bcc5f3bfeb6af2ba1f2a2cc6b,6,0,0.0,3.0,0.0,6.0,0.0,0.0,False
HYPE,0x673d689c75d12299fae283339326309c8e5a5ae6,24,5,0.20833333333333334,68.28,0.001352447930754666,5.0,0.0,0.0,False
HYPE,0x6758d031889759f0d56753d5d77e5c3b351f952e,4,1,0.25,2.0,0.0002704895861509332,3.0,0.0,0.0,False
HYPE,0x6766011c6cb266b8bbf012ae3134b85efb808eef,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x67711c813ba72e4a78e917bce13e5512b74937e4,4,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x67a04ec84025afcbf3690f8e9eb96ee9327c6ef0,4,0,0.0,2.4,0.0,4.0,0.0,0.0,False
HYPE,0x67b40ca62a8358657b905b166b273747db5a55b8,27,3,0.1111111111111111,123.85,0.0008114687584527996,12.0,0.0,0.0,False
HYPE,0x67beb802d9121818ec0dbbf9ed12c65239af9868,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
HYPE,0x67ecc4dd7d66fa62a14e9e0a98a04a682cec27f5,3,0,0.0,134.10000000000002,0.0,4.0,0.0,0.0,False
HYPE,0x67f25aab45d1fd2bbfdd3c2ea7cc9de6408f28fa,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x68221863086b80afee0b7e3a4bc58224d0e119ad,4,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x68350a86f41bb9ad2a60778c733b4a11001901bc,1,0,0.0,14.0,0.0,2.0,0.0,0.0,False
HYPE,0x6869445754fdb8186dc3ef4fd1a9aa2fe07d5636,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
HYPE,0x6921a9ab639a37300241cb95e2e7c94b1fe90eb5,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x6974a45cee46075324de9aca32369109001d3b74,3,0,0.0,1.5,0.0,6.0,0.0,0.0,False
HYPE,0x699753405c4d8fa015670264f8e08d7b053b7db7,4,0,0.0,2.4,0.0,4.0,0.0,0.0,False
HYPE,0x69aaf9219a0cf2a19abf3e5470c5342d4daae169,8,0,0.0,195.0,0.0,6.0,0.0,0.0,False
HYPE,0x69d2c0a40f4409597ae0ca4ae87b26fded849d9b,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x69e5049bdd1702d295f6bb93ea3cd3238d713aa9,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x69ec65abd02f69a511c8bbc7b1e1f7e4908a924c,1,0,0.0,0.6,0.0,3.0,0.0,0.0,False
HYPE,0x69f7bf437279d328fd09738f382d5276df1dc346,3,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x6a273e0a96e583b799fb9af3f57368d104223297,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x6a2b41202b5a05a66f6a52cba856cf9672807a1e,3,0,0.0,2.0999999999999996,0.0,4.0,0.0,0.0,False
HYPE,0x6a2f7425b88d2bf952e3ab56bd131ac4a9dfbe48,3,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x6a4fd618b8af5584a9e9c1e9473354442511ccf6,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x6a5898a67ac2dd75c62557a10b0d95cf421d62cf,15,0,0.0,2332.46,0.0,0.0,0.0,,True
HYPE,0x6a7ae9824a3e92ad319028c7468ae2b36e76c4eb,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x6af5bd4c94e65cfece432d06555dbc66bccce2e3,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x6afa3cc952c6eb1561cb401e73c9692d389ad069,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x6b51a529127f3fbe89f76a58d32f7174ce7d1835,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x6b579ab4ce6fa3d721dbfb32ef38bf9ad81832b5,4,1,0.25,2.0,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x6b8350d98dc62f7c171533775ab0258b34a5ed8f,6,0,0.0,3.5999999999999996,0.0,5.0,0.0,0.0,False
HYPE,0x6b8c4a8e2804f02b085dcec8ef64ff89c69fe13c,12,0,0.0,6.0,0.0,24.0,1.0,0.041666666666666664,False
HYPE,0x6b9d4fa333d77de043aff5da333d3273054f1c69,4,1,0.25,296.0,0.0002704895861509332,3.0,0.0,0.0,False
HYPE,0x6bac6e52b61e39b708a539f15b5809eab8276577,3,1,0.3333333333333333,1.5,0.0002704895861509332,3.0,0.0,0.0,False
HYPE,0x6bc1a5c0a352a77f178a38271b192983ea07bed7,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x6bdcb2c41527fcfbbd15b3d5ed47f7c1ea2b120a,3,1,0.3333333333333333,1.7999999999999998,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x6bdedc9b12f61c75a802801fc7fb28e2e212e4f3,7,1,0.14285714285714285,4.2,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x6c015e9849be89378ab58f4bf3d403f569a1364f,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x6c11d81014f61e5441f913d0d5004b837ddcf41e,32,3,0.09375,548.71,0.0008114687584527996,104.0,0.0,0.0,False
HYPE,0x6c2c9dcc7de11c1c470164c7815449e8b05e401c,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x6c5b89dab50e545b9d4e0e2c1556ad92fd50c3c0,4,0,0.0,2.4,0.0,7.0,0.0,0.0,False
HYPE,0x6c5e5c4839856491fea7810e7f7932cba26bf374,4,1,0.25,2.8,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x6c766d6d75b304437c4a71f8cc8e835b7c9d75f6,4,0,0.0,2.8,0.0,5.0,0.0,0.0,False
HYPE,0x6cbf6db97198a2219c4489646467a44946b9476a,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x6cd520c1a07c9b53b33d62d04d3c2a3175161968,2,0,0.0,116.2,0.0,16.0,0.0,0.0,False
HYPE,0x6d0e76840995482a843013dd947a90660e690918,1,0,0.0,0.6,0.0,1.0,0.0,0.0,False
HYPE,0x6d498d635f44db17420d00aa2982c8a4ede81380,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x6d5885cee20a6c400f54889455538df2b82772fc,4,0,0.0,2.4,0.0,6.0,0.0,0.0,False
HYPE,0x6d72cfad544d14709cb4535527f0d817777bcc17,4,1,0.25,2.0,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x6da22bdd4ed69704c4912ced8ba988e93e6b0a83,7,1,0.14285714285714285,145.84,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x6dfbc5502efb9bdc7ecc3925ade3e54cd7c01ee6,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x6dfc15b57a1587d97457dacf58594bc49b68568c,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x6dfda7c3cb0dfc910d551155d120d7569a8acc9b,1,0,0.0,133.17,0.0,2.0,0.0,0.0,False
HYPE,0x6e4d498809e97e82f70a4f9d479d1a61e50c332a,4,1,0.25,2.0,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x6e5a8b3c02fc3c8f8f9bf8533c3cf935b8757965,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x6e93f5b7f88017ee2b55b0d7493755c4d3405229,4,0,0.0,2.4,0.0,4.0,0.0,0.0,False
HYPE,0x6eb036279d038d8496e3d831aa5d1682e205b82d,6,0,0.0,229.2,0.0,5.0,0.0,0.0,False
HYPE,0x6ef0cef9e0685ad0ecc5977bdfde570c68606ad4,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x6f2b9fe87edc3b744edcbf3ed8336cbc72da439f,3,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x6f90d048a511626ba5a6425db17f377826df336a,158,47,0.2974683544303797,9835.09,0.01271301054909386,0.0,0.0,,True
HYPE,0x6fa481ef7e6068acfbdd28cdb9d037c5b4f61a45,4,0,0.0,2.4,0.0,5.0,0.0,0.0,False
HYPE,0x6fba5ede24f68114367376884ca549af9d4432e6,1,0,0.0,9.7,0.0,0.0,0.0,,True
HYPE,0x6fcbf9a56618fb81fca4adf8dbc84142673a6f5c,19,0,0.0,300.0,0.0,0.0,0.0,,True
HYPE,0x700ddc29dc56c8c6e0e8aed41b0ebee7c98b5b8b,1,0,0.0,47.73,0.0,3.0,0.0,0.0,False
HYPE,0x709556bfb3db423331f820aca2acd01ebad105d8,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x7099fd37fa31a2219e8fd6762fa33bf022e17000,2,0,0.0,87.25999999999999,0.0,0.0,0.0,,True
HYPE,0x70b9bbaedb1e554dd801599df2e70db877a03d7e,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x70f19c7add219f957b032eebaf79614dadfc12ba,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x7109085f746e14e62978353c28931feb94e712e8,7,0,0.0,4.2,0.0,5.0,0.0,0.0,False
HYPE,0x7135fbef95b08093307d2e898366b3fe1babd833,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x713fa001cc9118d32b574e13b6153144bc2a741c,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x715fed9d61bafa21873c3839da5db843dd1fff2e,1,0,0.0,0.89,0.0,1.0,0.0,0.0,False
HYPE,0x7167e3dd7df2eacf89468f30f0d6fc4922157818,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x7169fcec5b6a71105a786405fcc1e0bef52a5354,1,0,0.0,0.5,0.0,3.0,0.0,0.0,False
HYPE,0x716ebeca6d1f790ee52b17cb92ee83b4df334760,1,0,0.0,6.03,0.0,0.0,0.0,,True
HYPE,0x718550fc3047b9501b0ec7eb346b110a8b20ab8b,1,0,0.0,113.08,0.0,0.0,0.0,,True
HYPE,0x7189c12de1fb623c594df98f07e6cef40483d2e0,7,0,0.0,3.5,0.0,6.0,0.0,0.0,False
HYPE,0x71e91fed85ac7ca9ca6d7c41a716af41f0a0b42a,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x71f1359a5862d6e7a756089f6110a51e0024faed,1,0,0.0,10.06,0.0,0.0,0.0,,True
HYPE,0x720660633f4e364d9c7047631b59bdb9db7544f1,61,18,0.29508196721311475,64.64,0.004868812550716798,0.0,0.0,,True
HYPE,0x723ae742ef5018f5e63b23253f5ca4ddec01ff30,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x725d8f4a56f1359f7b8a8099625beb56da3528e6,7,1,0.14285714285714285,3.5,0.0002704895861509332,6.0,0.0,0.0,False
HYPE,0x72965430ec69f2ab6e5b6b5c3b3e50dadd4b46ff,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x729776240bfea77b01fe95a37f37a7415bb1e71a,4,1,0.25,2.0,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x72ac8a9291b6d5fa8945ec1855d410e967bfeccc,6,1,0.16666666666666666,3.5999999999999996,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x72b3b2f9bf75fb3f4cea2b6439961fbf67076258,5,0,0.0,98.0,0.0,0.0,0.0,,True
HYPE,0x72b6f8b8fa39a3b6424788c030052451c0a1c469,1,0,0.0,0.84,0.0,1.0,0.0,0.0,False
HYPE,0x72d25a681acf467749630477712e3a4022c144e6,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x72e352264f780e98dbb5e91cf91b440ea27a61eb,6,1,0.16666666666666666,3.0,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x72f0bd51e4ff179f19445fdf5817ac397949df53,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x730975d04619a36dd27a1a608dcba5d88190866d,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x730c3d78753a061e31a28cfbe6343e7c70235973,6,0,0.0,4.199999999999999,0.0,5.0,0.0,0.0,False
HYPE,0x733773b4b82be72f76aba35543fd30f41c17b85f,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x734d18a02ce7758ee76c8a1a1ed5f8290d88d60f,4,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x7369f2fab3b30fd6db7ffa3ba8d36ddc7cce6ca3,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x7374efb28ba1f7a5abb090ec5aa45f06de60efcb,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x73c8241f7c78936237f40661a2aa117a961b4e6e,8,0,0.0,4.0,0.0,5.0,0.0,0.0,False
HYPE,0x73f1c7f78ee330a387a9f42116363cb5ca7e15a6,4,0,0.0,2.4,0.0,5.0,0.0,0.0,False
HYPE,0x74066026ce72c02ac446783851f7ee899bbddf3b,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
HYPE,0x74090cb9ef27e33d09d9d7325dceacc92040e8e7,5,2,0.4,164.8,0.0005409791723018664,4.0,0.0,0.0,False
HYPE,0x741d408a75af43cd8bf410916b72aea356f26a0e,9,6,0.6666666666666666,245.70000000000002,0.0016229375169055991,4.0,0.0,0.0,False
HYPE,0x744cf47e88d9d0847544f0ac2fa7575cf5925f79,393,106,0.2697201017811705,4786.37,0.028671896131998918,0.0,0.0,,True
HYPE,0x7466ef663e764e2d6de1e8465376fa74b20f2d25,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x7487525bc004631ca348c70e0b44f0141cb7fd4f,4,0,0.0,2.4,0.0,4.0,0.0,0.0,False
HYPE,0x74d11345c13e56ab6dd4ea4afe61888a6b877d12,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x74ef48149d2ba63d8e69faa3bb803dc15d2f98b0,3,1,0.3333333333333333,1.5,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x7536c41b27377e70a7e15147acb17c05ddda3f63,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
HYPE,0x75866419d3f1c1a68b9c92853ff38d52896af449,6,0,0.0,3.0,0.0,4.0,0.0,0.0,False
HYPE,0x75b37d86eb77f46794a66986b67c527a774aadba,6,0,0.0,3.0,0.0,6.0,0.0,0.0,False
HYPE,0x762d267f01755c30e17865c9d061de11a197b8aa,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x7632bc759ac904181b6d6f3d885afba8891f0798,500,36,0.072,15891.14,0.009737625101433596,0.0,0.0,,True
HYPE,0x7635d5b9ebf7ae9ef8373cda70f45f844b50e3ff,6,0,0.0,3.5999999999999996,0.0,5.0,0.0,0.0,False
HYPE,0x7647d31984f5ef0fe21863681dab9eaeb65992cb,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x76537e159ef79ff8dc8ae21ee0763a120262d004,2,0,0.0,661.52,0.0,2.0,0.0,0.0,False
HYPE,0x766b9b3b7a452433e025e29c2a46d142187d28b4,7,0,0.0,4.2,0.0,5.0,0.0,0.0,False
HYPE,0x76714ae61276490d8a69d9d9ee95befb60e8ee03,6,0,0.0,3.0,0.0,6.0,0.0,0.0,False
HYPE,0x7690c887020a210807a378cf1ff909770e5339bc,3,0,0.0,2.0999999999999996,0.0,4.0,0.0,0.0,False
HYPE,0x76bc832747668a4550aac61bcf3cb3760aeefdf9,6,0,0.0,3.5999999999999996,0.0,5.0,0.0,0.0,False
HYPE,0x76e1679995b2f91dcd1c39e89cbf25a85057046e,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,101,4,0.039603960396039604,3135.25,0.0010819583446037328,0.0,0.0,,True
HYPE,0x77260b99e05a1b470e9b5c9afa0b22ae13e6cebd,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x77320a7522ad7e6442c1ef350aceb5e50eb47504,6,0,0.0,3.0,0.0,5.0,0.0,0.0,False
HYPE,0x7732cee18e37e7c49aca4f9f9f58b28c24d5818f,7,2,0.2857142857142857,3.5,0.0005409791723018664,5.0,0.0,0.0,False
HYPE,0x77435010f5e34e2fa04f5ce7d49e57a8bd8de4fe,15,5,0.3333333333333333,588.45,0.001352447930754666,0.0,0.0,,True
HYPE,0x7745888fecdd347bf79dc8af4a212128e4bc530d,7,1,0.14285714285714285,3.5,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x775054e47172f14130eaff0fd60d7477f8086acc,4,0,0.0,41.6,0.0,5.0,0.0,0.0,False
HYPE,0x7752d65a370f127f33697e852d4607bed94e8e00,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x7762fcb94de07d204f7ca43e2c645d4f126477f0,7,7,1.0,684.89,0.0018934271030565323,6.0,0.0,0.0,False
HYPE,0x77ace2f8696f177b4b8158fac0bd10ce63334852,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x77cc074ec9653821179a8751081c15414132a031,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x77e9884bbfe870864f653616a0d3458c92ffb795,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x77ed51048aefa3512587c6d08409f91f08f5cbab,6,0,0.0,3.0,0.0,5.0,0.0,0.0,False
HYPE,0x77f5e7438f4cee0673491b14e6526a65f69135ea,8,0,0.0,3.0,0.0,6.0,0.0,0.0,False
HYPE,0x780048c573b82237fa4d42eb295a24aa9cfeefe8,4,0,0.0,2.4,0.0,5.0,0.0,0.0,False
HYPE,0x7810bf10e7e275fec9c18e043c97309031bdecc2,3,0,0.0,150.89999999999998,0.0,3.0,0.0,0.0,False
HYPE,0x783016cc186da2a56792d183377ac277edc1ee67,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x783ae43d12db815271862fe9df38d700b85f4bae,3,0,0.0,2.0999999999999996,0.0,4.0,0.0,0.0,False
HYPE,0x784997c81848328299d7f3d4844c5d7e6c5c501a,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x787a20f53fd75721cc4bd7e6484f9fdb604c12f9,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x789b197ec532f7389afd8accfb78cc04a8811674,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x78c6f0453ddf225b46b552943db265ec3ff63111,3,1,0.3333333333333333,1.5,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x78e92a8e7782722881a248f891984b246940fab0,3,1,0.3333333333333333,1.5,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x793ffec4364b03bbea78a5f7cc90c8a38ced5c21,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
HYPE,0x7985d3175055c1d3e879133e6b36d2f11adc53ea,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x798d73d9b6c26289e384bfff102d7babc49af886,3,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x79aa3b993c0a44ea2083e10559e786bf93b3308e,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x79c8983bd6446cbb1e2cd5b97ca59f4073907955,3,0,0.0,2.0999999999999996,0.0,4.0,0.0,0.0,False
HYPE,0x79e4668a96fdd572a9d116eba4aeef6d7303862f,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x7a146ee9d212816c31a0a93531e23d4359aade10,28,5,0.17857142857142858,303.39,0.001352447930754666,39.0,0.0,0.0,False
HYPE,0x7a44eaadb1ce5b3d521d2e142fd0988ac4f5dd7f,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x7a4e4858fda3f4212b3d6d92cb59d8e809bd154f,7,0,0.0,150.4,0.0,5.0,0.0,0.0,False
HYPE,0x7ad42443d25cdfff011e24acc1f5d60b5dd54147,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x7ae9eca4ac1b85dd1c92f5f853075e06a35cbc1e,4,0,0.0,2.4,0.0,5.0,0.0,0.0,False
HYPE,0x7b44106dd5348f6fdc502c9cd5d2dd01d177b2ae,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
