asset,time,spread,bid_updates,ask_updates,quote_updates,ratio,log_ratio,n_informed,n_uninformed,n_total,spread_lag1,spread_lead1,ratio_lag1,ratio_lead1,log_ratio_lag1,spread_lag2,spread_lead2,ratio_lag2,ratio_lead2,log_ratio_lag2,spread_lag3,spread_lead3,ratio_lag3,ratio_lead3,log_ratio_lag3,spread_lag4,spread_lead4,ratio_lag4,ratio_lead4,log_ratio_lag4,spread_lag5,spread_lead5,ratio_lag5,ratio_lead5,log_ratio_lag5,spread_lag6,spread_lead6,ratio_lag6,ratio_lead6,log_ratio_lag6,d_spread,d_ratio,d_log_ratio,minute,is_outage
LINK,2025-07-29 14:36:30+00:00,0.5601770159377207,1,3,4,1.0,0.0,0,0,7,0.5601770159377207,1.1201971546986063,1.0,1.0,0.0,5.603182607722061,1.1200089600710599,11.0,1.0,2.3978952727983707,2.802769135905718,1.1199462425817248,1.0,1.0,0.0,2.802769135905718,2.2400179201441093,1.0,0.01861252115059222,0.0,7.8514945880765765,4.478280340348814,1.0,0.46291560102301793,0.0,1.1212647866807448,2.797907165441682,1.0,0.03914590747330961,0.0,0.0,0.0,0.0,876,True
LINK,2025-07-29 14:37:00+00:00,1.1201971546986063,2,3,5,1.0,0.0,0,0,4,0.5601770159377207,1.1200089600710599,1.0,1.0,0.0,0.5601770159377207,1.1199462425817248,1.0,1.0,0.0,5.603182607722061,2.2400179201441093,11.0,0.01861252115059222,2.3978952727983707,2.802769135905718,4.478280340348814,1.0,0.46291560102301793,0.0,2.802769135905718,2.797907165441682,1.0,0.03914590747330961,0.0,7.8514945880765765,3.357394661742615,1.0,0.19003115264797507,0.0,0.5600201387608855,0.0,0.0,877,True
LINK,2025-07-29 14:37:30+00:00,1.1200089600710599,2,0,2,1.0,0.0,0,0,2,1.1201971546986063,1.1199462425817248,1.0,1.0,0.0,0.5601770159377207,2.2400179201441093,1.0,0.01861252115059222,0.0,0.5601770159377207,4.478280340348814,1.0,0.46291560102301793,0.0,5.603182607722061,2.797907165441682,11.0,0.03914590747330961,2.3978952727983707,2.802769135905718,3.357394661742615,1.0,0.19003115264797507,0.0,2.802769135905718,5.035387584972356,1.0,0.08396946564885498,0.0,-0.0001881946275463786,0.0,0.0,877,True
LINK,2025-07-29 14:38:00+00:00,1.1199462425817248,6,1,7,1.0,0.0,0,0,9,1.1200089600710599,2.2400179201441093,1.0,0.01861252115059222,0.0,1.1201971546986063,4.478280340348814,1.0,0.46291560102301793,0.0,0.5601770159377207,2.797907165441682,1.0,0.03914590747330961,0.0,0.5601770159377207,3.357394661742615,1.0,0.19003115264797507,0.0,5.603182607722061,5.035387584972356,11.0,0.08396946564885498,2.3978952727983707,2.802769135905718,5.595031611929483,1.0,0.29824561403508765,0.0,-6.271748933506238e-05,0.0,0.0,878,True
LINK,2025-07-29 14:38:30+00:00,2.2400179201441093,4,0,4,0.01861252115059222,-3.9839207446077274,1,59,62,1.1199462425817248,4.478280340348814,1.0,0.46291560102301793,0.0,1.1200089600710599,2.797907165441682,1.0,0.03914590747330961,0.0,1.1201971546986063,3.357394661742615,1.0,0.19003115264797507,0.0,0.5601770159377207,5.035387584972356,1.0,0.08396946564885498,0.0,0.5601770159377207,5.595031611929483,1.0,0.29824561403508765,0.0,5.603182607722061,7.831729693443359,11.0,3.8571428571428568,2.3978952727983707,1.1200716775623845,-0.9813874788494078,-3.9839207446077274,878,True
LINK,2025-07-29 14:39:00+00:00,4.478280340348814,5,5,10,0.46291560102301793,-0.77021052871954,18,39,83,2.2400179201441093,2.797907165441682,0.01861252115059222,0.03914590747330961,-3.9839207446077274,1.1199462425817248,3.357394661742615,1.0,0.19003115264797507,0.0,1.1200089600710599,5.035387584972356,1.0,0.08396946564885498,0.0,1.1201971546986063,5.595031611929483,1.0,0.29824561403508765,0.0,0.5601770159377207,7.831729693443359,1.0,3.8571428571428568,0.0,0.5601770159377207,6.152297323752222,1.0,1.7843137254901962,0.0,2.2382624202047046,0.44430307987242573,3.213710215888187,879,True
LINK,2025-07-29 14:39:30+00:00,2.797907165441682,2,3,5,0.03914590747330961,-3.240459396535375,1,28,41,4.478280340348814,3.357394661742615,0.46291560102301793,0.19003115264797507,-0.77021052871954,2.2400179201441093,5.035387584972356,0.01861252115059222,0.08396946564885498,-3.9839207446077274,1.1199462425817248,5.595031611929483,1.0,0.29824561403508765,0.0,1.1200089600710599,7.831729693443359,1.0,3.8571428571428568,0.0,1.1201971546986063,6.152297323752222,1.0,1.7843137254901962,0.0,0.5601770159377207,4.473522339651691,1.0,0.7029702970297029,0.0,-1.6803731749071318,-0.42376969354970834,-2.470248867815835,879,True
LINK,2025-07-29 14:40:00+00:00,3.357394661742615,3,13,16,0.19003115264797507,-1.6605672589567047,6,32,67,2.797907165441682,5.035387584972356,0.03914590747330961,0.08396946564885498,-3.240459396535375,4.478280340348814,5.595031611929483,0.46291560102301793,0.29824561403508765,-0.77021052871954,2.2400179201441093,7.831729693443359,0.01861252115059222,3.8571428571428568,-3.9839207446077274,1.1199462425817248,6.152297323752222,1.0,1.7843137254901962,0.0,1.1200089600710599,4.473522339651691,1.0,0.7029702970297029,0.0,1.1201971546986063,7.828226347572883,1.0,1.6557377049180328,0.0,0.5594874963009331,0.15088524517466545,1.5798921375786705,880,True
LINK,2025-07-29 14:40:30+00:00,5.035387584972356,2,0,2,0.08396946564885498,-2.477302050402781,1,13,27,3.357394661742615,5.595031611929483,0.19003115264797507,0.29824561403508765,-1.6605672589567047,2.797907165441682,7.831729693443359,0.03914590747330961,3.8571428571428568,-3.240459396535375,4.478280340348814,6.152297323752222,0.46291560102301793,1.7843137254901962,-0.77021052871954,2.2400179201441093,4.473522339651691,0.01861252115059222,0.7029702970297029,-3.9839207446077274,1.1199462425817248,7.828226347572883,1.0,1.6557377049180328,0.0,1.1200089600710599,7.271303520989834,1.0,0.02033271719038817,0.0,1.6779929232297408,-0.1060616869991201,-0.8167347914460763,880,True
LINK,2025-07-29 14:41:00+00:00,5.595031611929483,4,3,7,0.29824561403508765,-1.2098379237783343,5,17,37,5.035387584972356,7.831729693443359,0.08396946564885498,3.8571428571428568,-2.477302050402781,3.357394661742615,6.152297323752222,0.19003115264797507,1.7843137254901962,-1.6605672589567047,2.797907165441682,4.473522339651691,0.03914590747330961,0.7029702970297029,-3.240459396535375,4.478280340348814,7.828226347572883,0.46291560102301793,1.6557377049180328,-0.77021052871954,2.2400179201441093,7.271303520989834,0.01861252115059222,0.02033271719038817,-3.9839207446077274,1.1199462425817248,4.74588183995975,1.0,0.3129770992366412,0.0,0.5596440269571268,0.21427614838623266,1.2674641266244466,881,True
LINK,2025-07-29 14:41:30+00:00,7.831729693443359,5,10,15,3.8571428571428568,1.3499267169490157,8,2,32,5.595031611929483,6.152297323752222,0.29824561403508765,1.7843137254901962,-1.2098379237783343,5.035387584972356,4.473522339651691,0.08396946564885498,0.7029702970297029,-2.477302050402781,3.357394661742615,7.828226347572883,0.19003115264797507,1.6557377049180328,-1.6605672589567047,2.797907165441682,7.271303520989834,0.03914590747330961,0.02033271719038817,-3.240459396535375,4.478280340348814,4.74588183995975,0.46291560102301793,0.3129770992366412,-0.77021052871954,2.2400179201441093,7.257501744592701,0.01861252115059222,0.18032786885245905,-3.9839207446077274,2.236698081513876,3.558897243107769,2.5597646407273498,881,True
LINK,2025-07-29 14:42:00+00:00,6.152297323752222,11,2,13,1.7843137254901962,0.5790338737925244,9,5,26,7.831729693443359,4.473522339651691,3.8571428571428568,0.7029702970297029,1.3499267169490157,5.595031611929483,7.828226347572883,0.29824561403508765,1.6557377049180328,-1.2098379237783343,5.035387584972356,7.271303520989834,0.08396946564885498,0.02033271719038817,-2.477302050402781,3.357394661742615,4.74588183995975,0.19003115264797507,0.3129770992366412,-1.6605672589567047,2.797907165441682,7.257501744592701,0.03914590747330961,0.18032786885245905,-3.240459396535375,4.478280340348814,7.257501744592701,0.46291560102301793,0.02439024390243903,-0.77021052871954,-1.6794323696911366,-2.072829131652661,-0.7708928431564913,882,True
LINK,2025-07-29 14:42:30+00:00,4.473522339651691,15,8,23,0.7029702970297029,-0.3524406397999441,7,10,27,6.152297323752222,7.828226347572883,1.7843137254901962,1.6557377049180328,0.5790338737925244,7.831729693443359,7.271303520989834,3.8571428571428568,0.02033271719038817,1.3499267169490157,5.595031611929483,4.74588183995975,0.29824561403508765,0.3129770992366412,-1.2098379237783343,5.035387584972356,7.257501744592701,0.08396946564885498,0.18032786885245905,-2.477302050402781,3.357394661742615,7.257501744592701,0.19003115264797507,0.02439024390243903,-1.6605672589567047,2.797907165441682,4.467277194549429,0.03914590747330961,1.0,-3.240459396535375,-1.6787749841005315,-1.0813434284604933,-0.9314745135924685,882,True
LINK,2025-07-29 14:43:00+00:00,7.828226347572883,9,11,20,1.6557377049180328,0.5042466526679482,10,6,51,4.473522339651691,7.271303520989834,0.7029702970297029,0.02033271719038817,-0.3524406397999441,6.152297323752222,4.74588183995975,1.7843137254901962,0.3129770992366412,0.5790338737925244,7.831729693443359,7.257501744592701,3.8571428571428568,0.18032786885245905,1.3499267169490157,5.595031611929483,7.257501744592701,0.29824561403508765,0.02439024390243903,-1.2098379237783343,5.035387584972356,4.467277194549429,0.08396946564885498,1.0,-2.477302050402781,3.357394661742615,3.3502708135575565,0.19003115264797507,0.01639344262295082,-1.6605672589567047,3.3547040079211925,0.9527674078883299,0.8566872924678923,883,True
LINK,2025-07-29 14:43:30+00:00,7.271303520989834,2,19,21,0.02033271719038817,-3.895524006048111,1,54,116,7.828226347572883,4.74588183995975,1.6557377049180328,0.3129770992366412,0.5042466526679482,4.473522339651691,7.257501744592701,0.7029702970297029,0.18032786885245905,-0.3524406397999441,6.152297323752222,7.257501744592701,1.7843137254901962,0.02439024390243903,0.5790338737925244,7.831729693443359,4.467277194549429,3.8571428571428568,1.0,1.3499267169490157,5.595031611929483,3.3502708135575565,0.29824561403508765,0.01639344262295082,-1.2098379237783343,5.035387584972356,10.072183985227847,0.08396946564885498,0.8581560283687943,-2.477302050402781,-0.5569228265830493,-1.6354049877276446,-4.399770658716059,883,True
LINK,2025-07-29 14:44:00+00:00,4.74588183995975,5,9,14,0.3129770992366412,-1.161625256496844,4,13,126,7.271303520989834,7.257501744592701,0.02033271719038817,0.18032786885245905,-3.895524006048111,7.828226347572883,7.257501744592701,1.6557377049180328,0.02439024390243903,0.5042466526679482,4.473522339651691,4.467277194549429,0.7029702970297029,1.0,-0.3524406397999441,6.152297323752222,3.3502708135575565,1.7843137254901962,0.01639344262295082,0.5790338737925244,7.831729693443359,10.072183985227847,3.8571428571428568,0.8581560283687943,1.3499267169490157,5.595031611929483,5.595344673230758,0.29824561403508765,0.7095435684647303,-1.2098379237783343,-2.5254216810300836,0.29264438204625304,2.733898749551267,884,True
LINK,2025-07-29 14:44:30+00:00,7.257501744592701,0,2,2,0.18032786885245905,-1.7129785913749405,1,6,47,4.74588183995975,7.257501744592701,0.3129770992366412,0.02439024390243903,-1.161625256496844,7.271303520989834,4.467277194549429,0.02033271719038817,1.0,-3.895524006048111,7.828226347572883,3.3502708135575565,1.6557377049180328,0.01639344262295082,0.5042466526679482,4.473522339651691,10.072183985227847,0.7029702970297029,0.8581560283687943,-0.3524406397999441,6.152297323752222,5.595344673230758,1.7843137254901962,0.7095435684647303,0.5790338737925244,7.831729693443359,3.9194826282918873,3.8571428571428568,0.6774193548387097,1.3499267169490157,2.5116199046329504,-0.13264923038418214,-0.5513533348780966,884,True
LINK,2025-07-29 14:45:00+00:00,7.257501744592701,0,3,3,0.02439024390243903,-3.7135720667043075,0,4,12,7.257501744592701,4.467277194549429,0.18032786885245905,1.0,-1.7129785913749405,4.74588183995975,3.3502708135575565,0.3129770992366412,0.01639344262295082,-1.161625256496844,7.271303520989834,10.072183985227847,0.02033271719038817,0.8581560283687943,-3.895524006048111,7.828226347572883,5.595344673230758,1.6557377049180328,0.7095435684647303,0.5042466526679482,4.473522339651691,3.9194826282918873,0.7029702970297029,0.6774193548387097,-0.3524406397999441,6.152297323752222,2.518022517366595,1.7843137254901962,0.6026490066225165,0.5790338737925244,0.0,-0.15593762495002003,-2.0005934753293673,885,True
LINK,2025-07-29 14:45:30+00:00,4.467277194549429,8,1,9,1.0,0.0,0,0,153,7.257501744592701,3.3502708135575565,0.02439024390243903,0.01639344262295082,-3.7135720667043075,7.257501744592701,10.072183985227847,0.18032786885245905,0.8581560283687943,-1.7129785913749405,4.74588183995975,5.595344673230758,0.3129770992366412,0.7095435684647303,-1.161625256496844,7.271303520989834,3.9194826282918873,0.02033271719038817,0.6774193548387097,-3.895524006048111,7.828226347572883,2.518022517366595,1.6557377049180328,0.6026490066225165,0.5042466526679482,4.473522339651691,1.1203854125813073,0.7029702970297029,1.810810810810811,-0.3524406397999441,-2.7902245500432716,0.975609756097561,3.7135720667043075,885,True
LINK,2025-07-29 14:46:00+00:00,3.3502708135575565,8,4,12,0.01639344262295082,-4.110873864173311,0,6,24,4.467277194549429,10.072183985227847,1.0,0.8581560283687943,0.0,7.257501744592701,5.595344673230758,0.02439024390243903,0.7095435684647303,-3.7135720667043075,7.257501744592701,3.9194826282918873,0.18032786885245905,0.6774193548387097,-1.7129785913749405,4.74588183995975,2.518022517366595,0.3129770992366412,0.6026490066225165,-1.161625256496844,7.271303520989834,1.1203854125813073,0.02033271719038817,1.810810810810811,-3.895524006048111,7.828226347572883,1.1213276519392754,1.6557377049180328,0.88929889298893,0.5042466526679482,-1.1170063809918727,-0.9836065573770492,-4.110873864173311,886,True
LINK,2025-07-29 14:46:30+00:00,10.072183985227847,23,14,37,0.8581560283687943,-0.15296934478142718,12,14,66,3.3502708135575565,5.595344673230758,0.01639344262295082,0.7095435684647303,-4.110873864173311,4.467277194549429,3.9194826282918873,1.0,0.6774193548387097,0.0,7.257501744592701,2.518022517366595,0.02439024390243903,0.6026490066225165,-3.7135720667043075,7.257501744592701,1.1203854125813073,0.18032786885245905,1.810810810810811,-1.7129785913749405,4.74588183995975,1.1213276519392754,0.3129770992366412,0.88929889298893,-1.161625256496844,7.271303520989834,1.1229015776780888,0.02033271719038817,3.439024390243903,-3.895524006048111,6.72191317167029,0.8417625857458435,3.9579045193918843,886,True
LINK,2025-07-29 14:47:00+00:00,5.595344673230758,16,6,22,0.7095435684647303,-0.3431333769879951,17,24,73,10.072183985227847,3.9194826282918873,0.8581560283687943,0.6774193548387097,-0.15296934478142718,3.3502708135575565,2.518022517366595,0.01639344262295082,0.6026490066225165,-4.110873864173311,4.467277194549429,1.1203854125813073,1.0,1.810810810810811,0.0,7.257501744592701,1.1213276519392754,0.02439024390243903,0.88929889298893,-3.7135720667043075,7.257501744592701,1.1229015776780888,0.18032786885245905,3.439024390243903,-1.7129785913749405,4.74588183995975,1.6836906830501426,0.3129770992366412,0.5495495495495495,-1.161625256496844,-4.476839311997089,-0.14861245990406402,-0.19016403220656794,887,True
LINK,2025-07-29 14:47:30+00:00,3.9194826282918873,9,20,29,0.6774193548387097,-0.38946476676172315,2,3,45,5.595344673230758,2.518022517366595,0.7095435684647303,0.6026490066225165,-0.3431333769879951,10.072183985227847,1.1203854125813073,0.8581560283687943,1.810810810810811,-0.15296934478142718,3.3502708135575565,1.1213276519392754,0.01639344262295082,0.88929889298893,-4.110873864173311,4.467277194549429,1.1229015776780888,1.0,3.439024390243903,0.0,7.257501744592701,1.6836906830501426,0.02439024390243903,0.5495495495495495,-3.7135720667043075,7.257501744592701,1.1240375428533085,0.18032786885245905,0.3628808864265928,-1.7129785913749405,-1.6758620449388708,-0.03212421362602058,-0.04633138977372803,887,True
LINK,2025-07-29 14:48:00+00:00,2.518022517366595,10,9,19,0.6026490066225165,-0.5064203302980743,9,15,76,3.9194826282918873,1.1203854125813073,0.6774193548387097,1.810810810810811,-0.38946476676172315,5.595344673230758,1.1213276519392754,0.7095435684647303,0.88929889298893,-0.3431333769879951,10.072183985227847,1.1229015776780888,0.8581560283687943,3.439024390243903,-0.15296934478142718,3.3502708135575565,1.6836906830501426,0.01639344262295082,0.5495495495495495,-4.110873864173311,4.467277194549429,1.1240375428533085,1.0,0.3628808864265928,0.0,7.257501744592701,1.6888563627664106,0.02439024390243903,1.1779359430604983,-3.7135720667043075,-1.4014601109252922,-0.07477034821619322,-0.11695556353635117,888,False
LINK,2025-07-29 14:48:30+00:00,1.1203854125813073,18,13,31,1.810810810810811,0.5937747067467417,20,11,93,2.518022517366595,1.1213276519392754,0.6026490066225165,0.88929889298893,-0.5064203302980743,3.9194826282918873,1.1229015776780888,0.6774193548387097,3.439024390243903,-0.38946476676172315,5.595344673230758,1.6836906830501426,0.7095435684647303,0.5495495495495495,-0.3431333769879951,10.072183985227847,1.1240375428533085,0.8581560283687943,0.3628808864265928,-0.15296934478142718,3.3502708135575565,1.6888563627664106,0.01639344262295082,1.1779359430604983,-4.110873864173311,4.467277194549429,1.1253024250281012,1.0,0.004149377593360996,0.0,-1.3976371047852878,1.2081618041882944,1.100195037044816,888,False
LINK,2025-07-29 14:49:00+00:00,1.1213276519392754,18,19,37,0.88929889298893,-0.11732188738904584,24,27,168,1.1203854125813073,1.1229015776780888,1.810810810810811,3.439024390243903,0.5937747067467417,2.518022517366595,1.6836906830501426,0.6026490066225165,0.5495495495495495,-0.5064203302980743,3.9194826282918873,1.1240375428533085,0.6774193548387097,0.3628808864265928,-0.38946476676172315,5.595344673230758,1.6888563627664106,0.7095435684647303,1.1779359430604983,-0.3431333769879951,10.072183985227847,1.1253024250281012,0.8581560283687943,0.004149377593360996,-0.15296934478142718,3.3502708135575565,0.5633961520049704,0.01639344262295082,0.5061728395061729,-4.110873864173311,0.000942239357968111,-0.921511917821881,-0.7110965941357875,889,False
LINK,2025-07-29 14:49:30+00:00,1.1229015776780888,19,35,54,3.439024390243903,1.2351878236738605,14,4,108,1.1213276519392754,1.6836906830501426,0.88929889298893,0.5495495495495495,-0.11732188738904584,1.1203854125813073,1.1240375428533085,1.810810810810811,0.3628808864265928,0.5937747067467417,2.518022517366595,1.6888563627664106,0.6026490066225165,1.1779359430604983,-0.5064203302980743,3.9194826282918873,1.1253024250281012,0.6774193548387097,0.004149377593360996,-0.38946476676172315,5.595344673230758,0.5633961520049704,0.7095435684647303,0.5061728395061729,-0.3431333769879951,10.072183985227847,3.9459962231167154,0.8581560283687943,0.0026246719160104987,-0.15296934478142718,0.001573925738813431,2.5497254972549728,1.3525097110629063,889,False
LINK,2025-07-29 14:50:00+00:00,1.6836906830501426,31,26,57,0.5495495495495495,-0.598656337139023,6,11,26,1.1229015776780888,1.1240375428533085,3.439024390243903,0.3628808864265928,1.2351878236738605,1.1213276519392754,1.6888563627664106,0.88929889298893,1.1779359430604983,-0.11732188738904584,1.1203854125813073,1.1253024250281012,1.810810810810811,0.004149377593360996,0.5937747067467417,2.518022517366595,0.5633961520049704,0.6026490066225165,0.5061728395061729,-0.5064203302980743,3.9194826282918873,3.9459962231167154,0.6774193548387097,0.0026246719160104987,-0.38946476676172315,5.595344673230758,5.644615037255341,0.7095435684647303,0.03780068728522337,-0.3431333769879951,0.5607891053720537,-2.889474840694353,-1.8338441608128835,890,False
LINK,2025-07-29 14:50:30+00:00,1.1240375428533085,22,21,43,0.3628808864265928,-1.0136806351317293,13,36,80,1.6836906830501426,1.6888563627664106,0.5495495495495495,1.1779359430604983,-0.598656337139023,1.1229015776780888,1.1253024250281012,3.439024390243903,0.004149377593360996,1.2351878236738605,1.1213276519392754,0.5633961520049704,0.88929889298893,0.5061728395061729,-0.11732188738904584,1.1203854125813073,3.9459962231167154,1.810810810810811,0.0026246719160104987,0.5937747067467417,2.518022517366595,5.644615037255341,0.6026490066225165,0.03780068728522337,-0.5064203302980743,3.9194826282918873,5.6580287427848885,0.6774193548387097,0.009900990099009901,-0.38946476676172315,-0.5596531401968341,-0.1866686631229567,-0.41502429799270635,890,False
LINK,2025-07-29 14:51:00+00:00,1.6888563627664106,30,24,54,1.1779359430604983,0.16376370604331722,33,28,78,1.1240375428533085,1.1253024250281012,0.3628808864265928,0.004149377593360996,-1.0136806351317293,1.6836906830501426,0.5633961520049704,0.5495495495495495,0.5061728395061729,-0.598656337139023,1.1229015776780888,3.9459962231167154,3.439024390243903,0.0026246719160104987,1.2351878236738605,1.1213276519392754,5.644615037255341,0.88929889298893,0.03780068728522337,-0.11732188738904584,1.1203854125813073,5.6580287427848885,1.810810810810811,0.009900990099009901,0.5937747067467417,2.518022517366595,3.391363328058008,0.6026490066225165,0.02439024390243903,-0.5064203302980743,0.5648188199131021,0.8150550566339055,1.1774443411750466,891,False
LINK,2025-07-29 14:51:30+00:00,1.1253024250281012,20,29,49,0.004149377593360996,-5.484796933490655,0,24,32,1.6888563627664106,0.5633961520049704,1.1779359430604983,0.5061728395061729,0.16376370604331722,1.1240375428533085,3.9459962231167154,0.3628808864265928,0.0026246719160104987,-1.0136806351317293,1.6836906830501426,5.644615037255341,0.5495495495495495,0.03780068728522337,-0.598656337139023,1.1229015776780888,5.6580287427848885,3.439024390243903,0.009900990099009901,1.2351878236738605,1.1213276519392754,3.391363328058008,0.88929889298893,0.02439024390243903,-0.11732188738904584,1.1203854125813073,1.1307740148125132,1.810810810810811,3.3809523809523805,0.5937747067467417,-0.5635539377383094,-1.1737865654671373,-5.648560639533972,891,False
LINK,2025-07-29 14:52:00+00:00,0.5633961520049704,12,16,28,0.5061728395061729,-0.680877087968131,4,8,54,1.1253024250281012,3.9459962231167154,0.004149377593360996,0.0026246719160104987,-5.484796933490655,1.6888563627664106,5.644615037255341,1.1779359430604983,0.03780068728522337,0.16376370604331722,1.1240375428533085,5.6580287427848885,0.3628808864265928,0.009900990099009901,-1.0136806351317293,1.6836906830501426,3.391363328058008,0.5495495495495495,0.02439024390243903,-0.598656337139023,1.1229015776780888,1.1307740148125132,3.439024390243903,3.3809523809523805,1.2351878236738605,1.1213276519392754,3.397700889065195,0.88929889298893,0.25619834710743805,-0.11732188738904584,-0.5619062730231308,0.5020234619128119,4.803919845522524,892,False
LINK,2025-07-29 14:52:30+00:00,3.9459962231167154,35,28,63,0.0026246719160104987,-5.942799375126701,0,38,66,0.5633961520049704,5.644615037255341,0.5061728395061729,0.03780068728522337,-0.680877087968131,1.1253024250281012,5.6580287427848885,0.004149377593360996,0.009900990099009901,-5.484796933490655,1.6888563627664106,3.391363328058008,1.1779359430604983,0.02439024390243903,0.16376370604331722,1.1240375428533085,1.1307740148125132,0.3628808864265928,3.3809523809523805,-1.0136806351317293,1.6836906830501426,3.397700889065195,0.5495495495495495,0.25619834710743805,-0.598656337139023,1.1229015776780888,2.828054300903818,3.439024390243903,0.014084507042253523,1.2351878236738605,3.382600071111745,-0.5035481675901624,-5.26192228715857,892,False
LINK,2025-07-29 14:53:00+00:00,5.644615037255341,38,30,68,0.03780068728522337,-3.2754279943731217,1,29,94,3.9459962231167154,5.6580287427848885,0.0026246719160104987,0.009900990099009901,-5.942799375126701,0.5633961520049704,3.391363328058008,0.5061728395061729,0.02439024390243903,-0.680877087968131,1.1253024250281012,1.1307740148125132,0.004149377593360996,3.3809523809523805,-5.484796933490655,1.6888563627664106,3.397700889065195,1.1779359430604983,0.25619834710743805,0.16376370604331722,1.1240375428533085,2.828054300903818,0.3628808864265928,0.014084507042253523,-1.0136806351317293,1.6836906830501426,4.51671189137452,0.5495495495495495,0.23076923076923078,-0.598656337139023,1.6986188141386256,0.035176015369212874,2.6673713807535795,893,False
LINK,2025-07-29 14:53:30+00:00,5.6580287427848885,25,26,51,0.009900990099009901,-4.61512051684126,0,10,45,5.644615037255341,3.391363328058008,0.03780068728522337,0.02439024390243903,-3.2754279943731217,3.9459962231167154,1.1307740148125132,0.0026246719160104987,3.3809523809523805,-5.942799375126701,0.5633961520049704,3.397700889065195,0.5061728395061729,0.25619834710743805,-0.680877087968131,1.1253024250281012,2.828054300903818,0.004149377593360996,0.014084507042253523,-5.484796933490655,1.6888563627664106,4.51671189137452,1.1779359430604983,0.23076923076923078,0.16376370604331722,1.1240375428533085,3.3828545681316275,0.3628808864265928,0.03225806451612903,-1.0136806351317293,0.01341370552954757,-0.02789969718621347,-1.339692522468138,893,False
LINK,2025-07-29 14:54:00+00:00,3.391363328058008,34,42,76,0.02439024390243903,-3.7135720667043075,0,4,17,5.6580287427848885,1.1307740148125132,0.009900990099009901,3.3809523809523805,-4.61512051684126,5.644615037255341,3.397700889065195,0.03780068728522337,0.25619834710743805,-3.2754279943731217,3.9459962231167154,2.828054300903818,0.0026246719160104987,0.014084507042253523,-5.942799375126701,0.5633961520049704,4.51671189137452,0.5061728395061729,0.23076923076923078,-0.680877087968131,1.1253024250281012,3.3828545681316275,0.004149377593360996,0.03225806451612903,-5.484796933490655,1.6888563627664106,1.6928589566346606,1.1779359430604983,2.290322580645161,0.16376370604331722,-2.2666654147268805,0.014489253803429128,0.9015484501369522,894,False
LINK,2025-07-29 14:54:30+00:00,1.1307740148125132,18,19,37,3.3809523809523805,1.2181574393178922,7,2,16,3.391363328058008,3.397700889065195,0.02439024390243903,0.25619834710743805,-3.7135720667043075,5.6580287427848885,2.828054300903818,0.009900990099009901,0.014084507042253523,-4.61512051684126,5.644615037255341,4.51671189137452,0.03780068728522337,0.23076923076923078,-3.2754279943731217,3.9459962231167154,3.3828545681316275,0.0026246719160104987,0.03225806451612903,-5.942799375126701,0.5633961520049704,1.6928589566346606,0.5061728395061729,2.290322580645161,-0.680877087968131,1.1253024250281012,2.8185687307999423,0.004149377593360996,1.0,-5.484796933490655,-2.260589313245495,3.3565621370499414,4.9317295060222,894,False
LINK,2025-07-29 14:55:00+00:00,3.397700889065195,24,30,54,0.25619834710743805,-1.3618033411115946,3,12,32,1.1307740148125132,2.828054300903818,3.3809523809523805,0.014084507042253523,1.2181574393178922,3.391363328058008,4.51671189137452,0.02439024390243903,0.23076923076923078,-3.7135720667043075,5.6580287427848885,3.3828545681316275,0.009900990099009901,0.03225806451612903,-4.61512051684126,5.644615037255341,1.6928589566346606,0.03780068728522337,2.290322580645161,-3.2754279943731217,3.9459962231167154,2.8185687307999423,0.0026246719160104987,1.0,-5.942799375126701,0.5633961520049704,1.6930500296284396,0.5061728395061729,0.26829268292682934,-0.680877087968131,2.266926874252682,-3.124754033844942,-2.579960780429487,895,False
LINK,2025-07-29 14:55:30+00:00,2.828054300903818,36,32,68,0.014084507042253523,-4.2626798770413155,0,7,37,3.397700889065195,4.51671189137452,0.25619834710743805,0.23076923076923078,-1.3618033411115946,1.1307740148125132,3.3828545681316275,3.3809523809523805,0.03225806451612903,1.2181574393178922,3.391363328058008,1.6928589566346606,0.02439024390243903,2.290322580645161,-3.7135720667043075,5.6580287427848885,2.8185687307999423,0.009900990099009901,1.0,-4.61512051684126,5.644615037255341,1.6930500296284396,0.03780068728522337,0.26829268292682934,-3.2754279943731217,3.9459962231167154,1.6912365758097436,0.0026246719160104987,1.0,-5.942799375126701,-0.569646588161377,-0.24211384006518452,-2.900876535929721,895,False
LINK,2025-07-29 14:56:00+00:00,4.51671189137452,27,30,57,0.23076923076923078,-1.466337068793427,2,9,22,2.828054300903818,3.3828545681316275,0.014084507042253523,0.03225806451612903,-4.2626798770413155,3.397700889065195,1.6928589566346606,0.25619834710743805,2.290322580645161,-1.3618033411115946,1.1307740148125132,2.8185687307999423,3.3809523809523805,1.0,1.2181574393178922,3.391363328058008,1.6930500296284396,0.02439024390243903,0.26829268292682934,-3.7135720667043075,5.6580287427848885,1.6912365758097436,0.009900990099009901,1.0,-4.61512051684126,5.644615037255341,1.6901884560129095,0.03780068728522337,40.99999999999999,-3.2754279943731217,1.6886575904707017,0.21668472372697725,2.7963428082478883,896,False
